query_id,query_length,cdd_id,hit_id,evalue,startQ,endQ,frame,description,superkingdom,no rank,family,genus,project
I1-2_2221,507,pfam00557,gnl|CDD|306933,2.72E-49,2,484,2,"pfam00557, Peptidase_M24, Metallopeptidase family M24.  This family contains metallopeptidases. It also contains non-peptidase homologs such as the N terminal domain of Spt16 which is a histone H3-H4 binding module.",Bacteria(0.65);Eukaryota(0.25);Archaea(0.10);,(1.00);,Clostridiaceae(0.04);(0.03);Mycoplasmataceae(0.03);Burkholderiaceae(0.03);Mycobacteriaceae(0.02);,Clostridium(0.03);Mycobacterium(0.02);Mycoplasma(0.02);Burkholderia(0.02);Bacillus(0.02);,Inviceb4
I1-2_2223,507,pfam03870,gnl|CDD|309116,4.71E-73,10,372,-1,"pfam03870, RNA_pol_Rpb8, RNA polymerase Rpb8.  Rpb8 is a subunit common to the three yeast RNA polymerases, pol I, II and III. Rpb8 interacts with the largest subunit Rpb1, and with Rpb3 and Rpb11, two smaller subunits.",Eukaryota(1.00);,(1.00);,Saccharomycetaceae(0.08);(0.07);Poaceae(0.04);Salicaceae(0.02);Aspergillaceae(0.02);,Populus(0.02);Solanum(0.02);Penicillium(0.02);Selaginella(0.02);Glycine(0.02);,Inviceb4
I1-2_2224,507,pfam00035,gnl|CDD|306532,8.28E-12,63,254,-2,"pfam00035, dsrm, Double-stranded RNA binding motif.  Sequences gathered for seed by HMM_iterative_training Putative motif shared by proteins that bind to dsRNA. At least some DSRM proteins seem to bind to specific RNA targets. Exemplified by Staufen, which is involved in localization of at least five different mRNAs in the early Drosophila embryo. Also by interferon-induced protein kinase in humans, which is part of the cellular response to dsRNA.",Eukaryota(0.67);Bacteria(0.22);Viruses(0.11);,"(0.89);dsDNA viruses, no RNA stage(0.08);dsRNA viruses(0.03);",Poaceae(0.10);Brassicaceae(0.10);Rhabditidae(0.08);Debaryomycetaceae(0.05);Cyprinidae(0.05);,Oryza(0.10);Arabidopsis(0.10);Caenorhabditis(0.08);Danio(0.05);Candida(0.04);,Inviceb4
I1-2_2225,507,pfam00202,gnl|CDD|306669,1.29E-22,64,444,1,"pfam00202, Aminotran_3, Aminotransferase class-III.  ",Bacteria(0.77);Eukaryota(0.23);,(1.00);,Bacillaceae(0.31);Mycobacteriaceae(0.15);Hominidae(0.08);Pasteurellaceae(0.08);Saccharomycetaceae(0.08);,Bacillus(0.23);Mycobacterium(0.15);Lysinibacillus(0.08);Corynebacterium(0.08);Pseudomonas(0.08);,Inviceb4
I1-2_2226,507,pfam00240,gnl|CDD|306702,3.24E-18,44,265,2,"pfam00240, ubiquitin, Ubiquitin family.  This family contains a number of ubiquitin-like proteins: SUMO (smt3 homolog), Nedd8, Elongin B, Rub1, and Parkin. A number of them are thought to carry a distinctive five-residue motif termed the proteasome-interacting motif (PIM), which may have a biologically significant role in protein delivery to proteasomes and recruitment of proteasomes to transcription sites.",Eukaryota(1.00);,(1.00);,Brassicaceae(0.31);Rhabditidae(0.15);Drosophilidae(0.13);Schizosaccharomycetaceae(0.12);Muridae(0.10);,Arabidopsis(0.31);Caenorhabditis(0.15);Drosophila(0.13);Schizosaccharomyces(0.12);Mus(0.10);,Inviceb4
I1-2_2227,506,pfam00498,gnl|CDD|306897,7.00E-12,16,177,-3,"pfam00498, FHA, FHA domain.  The FHA (Forkhead-associated) domain is a phosphopeptide binding motif.",Bacteria(0.54);Eukaryota(0.44);Archaea(0.02);,(1.00);,Synechococcaceae(0.12);Nostocaceae(0.07);Muridae(0.07);Drosophilidae(0.07);Saccharomycetaceae(0.06);,Synechococcus(0.12);Drosophila(0.07);Nostoc(0.07);Mus(0.06);Saccharomyces(0.06);,Inviceb4
I1-2_2229,506,pfam01433,gnl|CDD|279741,1.09E-05,149,415,-2,"pfam01433, Peptidase_M1, Peptidase family M1.  Members of this family are aminopeptidases. The members differ widely in specificity, hydrolysing acidic, basic or neutral N-terminal residues. This family includes leukotriene-A4 hydrolase, this enzyme also has an aminopeptidase activity.",Eukaryota(0.74);Bacteria(0.26);,(1.00);,Rhabditidae(0.22);Muridae(0.13);Saccharomycetaceae(0.13);Bombycidae(0.09);Streptococcaceae(0.09);,Caenorhabditis(0.22);Saccharomyces(0.13);Bombyx(0.09);Rattus(0.09);Gallus(0.04);,Inviceb4
I1-2_223,1174,pfam00069,gnl|CDD|306557,4.08E-63,65,922,-1,"pfam00069, Pkinase, Protein kinase domain.  ",Eukaryota(1.00);,(1.00);,Saccharomycetaceae(0.34);Muridae(0.16);Schizosaccharomycetaceae(0.12);Hominidae(0.09);Fabaceae(0.06);,Saccharomyces(0.34);Schizosaccharomyces(0.12);Rattus(0.09);Drosophila(0.06);Glycine(0.06);,Inviceb4
I1-2_2230,506,pfam01370,gnl|CDD|307501,7.69E-27,2,448,2,"pfam01370, Epimerase, NAD dependent epimerase/dehydratase family.  This family of proteins utilize NAD as a cofactor. The proteins in this family use nucleotide-sugar substrates for a variety of chemical reactions.",Bacteria(0.84);Eukaryota(0.09);Archaea(0.06);Viruses(0.01);,"(0.99);dsDNA viruses, no RNA stage(0.01);",Streptomycetaceae(0.14);Enterobacteriaceae(0.11);Rhizobiaceae(0.04);Bacillaceae(0.04);Pasteurellaceae(0.04);,Streptomyces(0.14);Escherichia(0.06);Salmonella(0.04);Bacillus(0.04);Sinorhizobium(0.03);,Inviceb4
I1-2_2231,506,pfam00808,gnl|CDD|279185,7.70E-23,127,321,1,"pfam00808, CBFD_NFYB_HMF, Histone-like transcription factor (CBF/NF-Y) and archaeal histone.  This family includes archaebacterial histones and histone like transcription factors from eukaryotes.",Eukaryota(0.75);Archaea(0.25);,(1.00);,Brassicaceae(0.29);Rhabditidae(0.17);Schizosaccharomycetaceae(0.08);Archaeoglobaceae(0.08);Hominidae(0.04);,Arabidopsis(0.29);Caenorhabditis(0.17);Schizosaccharomyces(0.08);Archaeoglobus(0.08);Methanocaldococcus(0.04);,Inviceb4
I1-2_2234,506,pfam01553,gnl|CDD|279841,4.06E-22,145,483,1,"pfam01553, Acyltransferase, Acyltransferase.  This family contains acyltransferases involved in phospholipid biosynthesis and other proteins of unknown function. This family also includes tafazzin, the Barth syndrome gene.",Bacteria(0.53);Eukaryota(0.47);,(1.00);,Mycobacteriaceae(0.20);Rhabditidae(0.18);Hominidae(0.09);Enterobacteriaceae(0.07);Saccharomycetaceae(0.07);,Mycobacterium(0.20);Caenorhabditis(0.18);Homo(0.09);Escherichia(0.07);Saccharomyces(0.07);,Inviceb4
I1-2_2235,506,pfam09429,gnl|CDD|312807,8.45E-16,59,286,2,"pfam09429, Wbp11, WW domain binding protein 11.  The WW domain is a small protein module with a triple-stranded beta-sheet fold. This is a family of WW domain binding proteins.",Eukaryota(1.00);,(1.00);,Ustilaginaceae(0.05);(0.05);Plasmodiidae(0.03);Schizosaccharomycetaceae(0.03);Mycosphaerellaceae(0.02);,Schizosaccharomyces(0.03);Plasmodium(0.03);Micromonas(0.02);Arabidopsis(0.02);Pneumocystis(0.02);,Inviceb4
I1-2_2236,505,pfam00487,gnl|CDD|306890,2.19E-08,1,291,-2,"pfam00487, FA_desaturase, Fatty acid desaturase.  ",Bacteria(0.78);Eukaryota(0.22);,(1.00);,Rhodobacteraceae(0.09);Nannocystaceae(0.08);Burkholderiaceae(0.07);Pseudomonadaceae(0.07);Mycobacteriaceae(0.05);,Plesiocystis(0.08);Pseudomonas(0.07);Mycobacterium(0.05);Roseovarius(0.04);(0.04);,Inviceb4
I1-2_2237,505,pfam00342,gnl|CDD|278757,1.35E-21,72,503,3,"pfam00342, PGI, Phosphoglucose isomerase.  Phosphoglucose isomerase catalyzes the interconversion of glucose-6-phosphate and fructose-6-phosphate.",Eukaryota(0.60);Bacteria(0.40);,(1.00);,Saccharomycetaceae(0.20);Poaceae(0.20);Trypanosomatidae(0.20);Sphingomonadaceae(0.20);Pasteurellaceae(0.20);,Leishmania(0.20);Haemophilus(0.20);Oryza(0.20);Kluyveromyces(0.20);Zymomonas(0.20);,Inviceb4
I1-2_2238,505,pfam00311,gnl|CDD|306756,2.53E-76,1,504,-2,"pfam00311, PEPcase, Phosphoenolpyruvate carboxylase.  ",Bacteria(0.81);Eukaryota(0.19);,(1.00);,Synechococcaceae(0.08);(0.06);Cyanothecaceae(0.06);Paenibacillaceae(0.04);Pasteurellaceae(0.04);,Synechococcus(0.06);Cyanothece(0.06);Paenibacillus(0.04);Physcomitrella(0.04);Micromonas(0.04);,Inviceb4
I1-2_2239,505,pfam02338,gnl|CDD|280496,3.70E-09,99,353,3,"pfam02338, OTU, OTU-like cysteine protease.  This family is comprised of a group of predicted cysteine proteases, homologous to the Ovarian tumor (OTU) gene in Drosophila. Members include proteins from eukaryotes, viruses and pathogenic bacterium. The conserved cysteine and histidine, and possibly the aspartate, represent the catalytic residues in this putative group of proteases.",Eukaryota(1.00);,(1.00);,Brassicaceae(0.17);Drosophilidae(0.17);Rhabditidae(0.17);Poaceae(0.08);Plasmodiidae(0.08);,Caenorhabditis(0.17);Arabidopsis(0.17);Drosophila(0.17);Oryza(0.08);Plasmodium(0.08);,Inviceb4
I1-2_224,1174,pfam00400,gnl|CDD|306830,4.73E-07,757,864,1,"pfam00400, WD40, WD domain, G-beta repeat.  ",Eukaryota(0.95);Bacteria(0.05);,(1.00);,Schizosaccharomycetaceae(0.17);Saccharomycetaceae(0.17);Rhabditidae(0.15);Brassicaceae(0.09);Hominidae(0.06);,Schizosaccharomyces(0.17);Saccharomyces(0.16);Caenorhabditis(0.15);Arabidopsis(0.09);Homo(0.06);,Inviceb4
I1-2_224,1174,pfam00400,gnl|CDD|306830,6.22E-05,874,993,1,"pfam00400, WD40, WD domain, G-beta repeat.  ",Eukaryota(0.95);Bacteria(0.05);,(1.00);,Schizosaccharomycetaceae(0.17);Saccharomycetaceae(0.17);Rhabditidae(0.15);Brassicaceae(0.09);Hominidae(0.06);,Schizosaccharomyces(0.17);Saccharomyces(0.16);Caenorhabditis(0.15);Arabidopsis(0.09);Homo(0.06);,Inviceb4
I1-2_2240,505,pfam00118,gnl|CDD|306598,3.21E-24,6,245,-3,"pfam00118, Cpn60_TCP1, TCP-1/cpn60 chaperonin family.  This family includes members from the HSP60 chaperone family and the TCP-1 (T-complex protein) family.",Eukaryota(0.74);Archaea(0.15);Bacteria(0.11);,(1.00);,Unikaryonidae(0.15);Trichomonadidae(0.11);Rhabditidae(0.04);Babesiidae(0.04);Plasmodiidae(0.04);,Encephalitozoon(0.15);Trichomonas(0.11);Plasmodium(0.04);Anopheles(0.04);Giardia(0.04);,Inviceb4
I1-2_2241,505,pfam00179,gnl|CDD|306648,2.88E-58,3,371,3,"pfam00179, UQ_con, Ubiquitin-conjugating enzyme.  Proteins destined for proteasome-mediated degradation may be ubiquitinated. Ubiquitination follows conjugation of ubiquitin to a conserved cysteine residue of UBC homologs. TSG101 is one of several UBC homologs that lacks this active site cysteine.",Eukaryota(1.00);,(1.00);,Drosophilidae(0.26);Brassicaceae(0.19);Muridae(0.13);Schizosaccharomycetaceae(0.13);Rhabditidae(0.13);,Drosophila(0.26);Arabidopsis(0.19);Caenorhabditis(0.13);Schizosaccharomyces(0.13);Mus(0.11);,Inviceb4
I1-2_2241,505,pfam00627,gnl|CDD|279021,2.68E-08,399,503,3,"pfam00627, UBA, UBA/TS-N domain.  This small domain is composed of three alpha helices. This family includes the previously defined UBA and TS-N domains. The UBA-domain (ubiquitin associated domain) is a novel sequence motif found in several proteins having connections to ubiquitin and the ubiquitination pathway. The structure of the UBA domain consists of a compact three helix bundle. This domain is found at the N terminus of EF-TS hence the name TS-N. The structure of EF-TS is known and this domain is implicated in its interaction with EF-TU. The domain has been found in non EF-TS proteins such as alpha-NAC and MJ0280.",Eukaryota(1.00);,(1.00);,Drosophilidae(0.27);Schizosaccharomycetaceae(0.12);Muridae(0.10);Rhabditidae(0.10);Brassicaceae(0.10);,Drosophila(0.27);Schizosaccharomyces(0.12);Arabidopsis(0.10);Caenorhabditis(0.10);Mus(0.08);,Inviceb4
I1-2_2242,505,pfam05514,gnl|CDD|283229,1.66E-52,90,467,-3,"pfam05514, HR_lesion, HR-like lesion-inducing.  Family of plant proteins that are associated with the hypersensitive response (HR) pathway of defense against plant pathogens.",Eukaryota(1.00);,(1.00);,Brassicaceae(0.67);Poaceae(0.33);,Arabidopsis(0.67);Oryza(0.33);,Inviceb4
I1-2_2244,505,pfam04548,gnl|CDD|309611,5.71E-20,3,302,3,"pfam04548, AIG1, AIG1 family.  Arabidopsis protein AIG1 appears to be involved in plant resistance to bacteria.",Eukaryota(1.00);,(1.00);,Brassicaceae(0.52);Muridae(0.19);Hominidae(0.19);Poaceae(0.07);Solanaceae(0.04);,Arabidopsis(0.52);Homo(0.19);Mus(0.15);Oryza(0.07);Nicotiana(0.04);,Inviceb4
I1-2_2245,505,pfam00582,gnl|CDD|306953,4.37E-11,9,392,3,"pfam00582, Usp, Universal stress protein family.  The universal stress protein UspA is a small cytoplasmic bacterial protein whose expression is enhanced when the cell is exposed to stress agents. UspA enhances the rate of cell survival during prolonged exposure to such conditions, and may provide a general stress endurance activity. The crystal structure of Haemophilus influenzae UspA reveals an alpha/beta fold similar to that of the Methanococcus jannaschii MJ0577 protein, which binds ATP, though UspA lacks ATP-binding activity.",Bacteria(0.70);Archaea(0.20);Eukaryota(0.10);,(1.00);,Streptomycetaceae(0.10);Brassicaceae(0.07);Halobacteriaceae(0.07);Pseudomonadaceae(0.06);Nostocaceae(0.05);,Streptomyces(0.10);Halobacterium(0.07);Arabidopsis(0.07);Pseudomonas(0.06);Nostoc(0.05);,Inviceb4
I1-2_2246,504,pfam04152,gnl|CDD|309327,8.10E-28,151,420,-1,"pfam04152, Mre11_DNA_bind, Mre11 DNA-binding presumed domain.  The Mre11 complex is a multi-subunit nuclease that is composed of Mre11, Rad50 and Nbs1/Xrs2, and is involved in checkpoint signalling and DNA replication. Mre11 has an intrinsic DNA-binding activity that is stimulated by Rad50 on its own or in combination with Nbs1.",Eukaryota(1.00);,(1.00);,Saccharomycetaceae(0.10);(0.06);Debaryomycetaceae(0.06);Mycosphaerellaceae(0.03);Formicidae(0.03);,Candida(0.03);Caenorhabditis(0.02);Schizosaccharomyces(0.02);Trichoderma(0.01);Cryptosporidium(0.01);,Inviceb4
I1-2_2247,504,pfam00626,gnl|CDD|279020,2.35E-11,2,229,-3,"pfam00626, Gelsolin, Gelsolin repeat.  ",Eukaryota(1.00);,(1.00);,Hominidae(0.24);(0.19);Rhabditidae(0.16);Brassicaceae(0.14);Schizosaccharomycetaceae(0.08);,Homo(0.24);Dictyostelium(0.19);Caenorhabditis(0.16);Arabidopsis(0.14);Schizosaccharomyces(0.08);,Inviceb4
I1-2_2248,504,pfam00016,gnl|CDD|278445,1.12E-69,154,504,1,"pfam00016, RuBisCO_large, Ribulose bisphosphate carboxylase large chain, catalytic domain.  The C-terminal domain of RuBisCO large chain is the catalytic domain adopting a TIM barrel fold.",Bacteria(0.89);Eukaryota(0.05);Archaea(0.05);,(1.00);,Rhodospirillaceae(0.11);Oceanospirillaceae(0.11);Rhodobacteraceae(0.11);Nitrosomonadaceae(0.05);Methylacidiphilaceae(0.05);,Marinomonas(0.11);Meiothermus(0.05);Gallionella(0.05);Prochlorococcus(0.05);Methylacidiphilum(0.05);,Inviceb4
I1-2_2248,504,pfam02788,gnl|CDD|308435,5.49E-19,4,123,1,"pfam02788, RuBisCO_large_N, Ribulose bisphosphate carboxylase large chain, N-terminal domain.  The N-terminal domain of RuBisCO large chain adopts a ferredoxin-like fold.",Archaea(0.51);Bacteria(0.44);Eukaryota(0.05);,(1.00);,Archaeoglobaceae(0.10);(0.10);Methanosarcinaceae(0.07);Desulfurococcaceae(0.07);Rhodospirillaceae(0.05);,Archaeoglobus(0.07);Magnetospirillum(0.05);Methanoregula(0.05);(0.05);Halomicrobium(0.02);,Inviceb4
I1-2_2249,504,pfam00012,gnl|CDD|306516,1.45E-91,2,439,2,"pfam00012, HSP70, Hsp70 protein.  Hsp70 chaperones help to fold many proteins. Hsp70 assisted folding involves repeated cycles of substrate binding and release. Hsp70 activity is ATP dependent. Hsp70 proteins are made up of two regions: the amino terminus is the ATPase domain and the carboxyl terminus is the substrate binding region.",Eukaryota(0.54);Bacteria(0.38);Archaea(0.08);,(1.00);,Hominidae(0.08);Schizosaccharomycetaceae(0.08);Enterobacteriaceae(0.08);Fabaceae(0.08);Saccharomycetaceae(0.08);,Schizosaccharomyces(0.08);Glycine(0.08);Homo(0.08);Escherichia(0.08);Haloarcula(0.04);,Inviceb4
I1-2_225,1173,pfam00923,gnl|CDD|307187,8.50E-45,466,981,1,"pfam00923, TAL_FSA, Transaldolase/Fructose-6-phosphate aldolase.  Transaldolase (TAL) is an enzyme of the pentose phosphate pathway (PPP) found almost ubiquitously in the three domains of life (Archaea, Bacteria, and Eukarya). TAL shares a high degree of structural similarity and sequence identity with fructose-6-phosphate aldolase (FSA). They both belong to the class I aldolase family. Their protein structures have been revealed.",Bacteria(0.91);Eukaryota(0.07);Archaea(0.02);,(1.00);,(0.07);Campylobacteraceae(0.06);Clostridiaceae(0.04);Erwiniaceae(0.03);Saccharospirillaceae(0.03);,Campylobacter(0.05);Clostridium(0.04);Reinekea(0.03);Anaeromyxobacter(0.02);Leptospirillum(0.02);,Inviceb4
I1-2_2250,504,pfam00583,gnl|CDD|306954,1.14E-17,128,406,2,"pfam00583, Acetyltransf_1, Acetyltransferase (GNAT) family.  This family contains proteins with N-acetyltransferase functions such as Elp3-related proteins.",Bacteria(0.72);Eukaryota(0.19);Archaea(0.08);,(1.00);,Bacillaceae(0.21);Enterobacteriaceae(0.10);Streptomycetaceae(0.09);Merismopediaceae(0.05);Mycobacteriaceae(0.05);,Bacillus(0.21);Streptomyces(0.09);Escherichia(0.08);Synechocystis(0.05);Mycobacterium(0.05);,Inviceb4
I1-2_2251,504,pfam03647,gnl|CDD|308959,9.96E-21,17,307,2,"pfam03647, Tmemb_14, Transmembrane proteins 14C.  This family of short membrane proteins are as yet uncharacterized.",Eukaryota(0.87);Bacteria(0.13);,(1.00);,(0.06);Saccharomycetaceae(0.05);Poaceae(0.04);Debaryomycetaceae(0.04);Aspergillaceae(0.03);,Aspergillus(0.03);Musa(0.03);Arabidopsis(0.03);Physcomitrella(0.02);Dictyostelium(0.02);,Inviceb4
I1-2_2252,no_hit,,,,,,,,,,,,Inviceb4
I1-2_2253,504,pfam01263,gnl|CDD|307429,9.57E-42,4,486,-1,"pfam01263, Aldose_epim, Aldose 1-epimerase.  ",Bacteria(0.56);Eukaryota(0.41);Archaea(0.03);,(1.00);,Brassicaceae(0.15);Drosophilidae(0.08);Saccharomycetaceae(0.08);Streptococcaceae(0.08);Pasteurellaceae(0.08);,Arabidopsis(0.15);Drosophila(0.08);Saccharomyces(0.05);Mesorhizobium(0.05);Escherichia(0.05);,Inviceb4
I1-2_2255,504,pfam00072,gnl|CDD|306560,1.68E-15,2,202,2,"pfam00072, Response_reg, Response regulator receiver domain.  This domain receives the signal from the sensor partner in bacterial two-component systems. It is usually found N-terminal to a DNA binding effector domain.",Bacteria(0.96);Eukaryota(0.04);,(1.00);,Enterobacteriaceae(0.38);Bacillaceae(0.12);Pseudomonadaceae(0.10);Rhodobacteraceae(0.08);Rhizobiaceae(0.04);,Escherichia(0.25);Bacillus(0.12);Pseudomonas(0.10);Salmonella(0.10);Rhodobacter(0.06);,Inviceb4
I1-2_2256,504,pfam01074,gnl|CDD|307288,1.16E-25,1,429,1,"pfam01074, Glyco_hydro_38, Glycosyl hydrolases family 38 N-terminal domain.  Glycosyl hydrolases are key enzymes of carbohydrate metabolism.",Eukaryota(0.55);Bacteria(0.43);Archaea(0.02);,(1.00);,Drosophilidae(0.11);Brassicaceae(0.09);Bifidobacteriaceae(0.07);Muridae(0.07);Listeriaceae(0.05);,Drosophila(0.11);Arabidopsis(0.09);Bifidobacterium(0.07);Caenorhabditis(0.05);Clostridium(0.05);,Inviceb4
I1-2_2256,504,pfam09261,gnl|CDD|312683,2.74E-06,442,504,1,"pfam09261, Alpha-mann_mid, Alpha mannosidase middle domain.  Members of this family adopt a structure consisting of three alpha helices, in an immunoglobulin/albumin-binding domain-like fold. They are predominantly found in the enzyme alpha-mannosidase.",Eukaryota(0.52);Bacteria(0.39);Archaea(0.09);,(1.00);,(0.07);Drosophilidae(0.05);Synechococcaceae(0.04);Debaryomycetaceae(0.04);Tetraodontidae(0.04);,Dictyostelium(0.06);Drosophila(0.05);Tetraodon(0.04);Synechococcus(0.04);Bifidobacterium(0.03);,Inviceb4
I1-2_2257,503,pfam00069,gnl|CDD|306557,1.58E-70,2,499,-2,"pfam00069, Pkinase, Protein kinase domain.  ",Eukaryota(1.00);,(1.00);,Saccharomycetaceae(0.34);Muridae(0.16);Schizosaccharomycetaceae(0.12);Hominidae(0.09);Fabaceae(0.06);,Saccharomyces(0.34);Schizosaccharomyces(0.12);Rattus(0.09);Drosophila(0.06);Glycine(0.06);,Inviceb4
I1-2_2258,503,pfam07992,gnl|CDD|311792,1.58E-23,3,470,-1,"pfam07992, Pyr_redox_2, Pyridine nucleotide-disulphide oxidoreductase.  This family includes both class I and class II oxidoreductases and also NADH oxidases and peroxidases. This domain is actually a small NADH binding domain within a larger FAD binding domain.",Bacteria(0.72);Archaea(0.14);Eukaryota(0.14);,(1.00);,Enterobacteriaceae(0.07);Mycobacteriaceae(0.07);Archaeoglobaceae(0.07);Pseudomonadaceae(0.06);Bacillaceae(0.04);,Mycobacterium(0.07);Archaeoglobus(0.07);Pseudomonas(0.06);Escherichia(0.06);Synechocystis(0.04);,Inviceb4
I1-2_2259,no_hit,,,,,,,,,,,,Inviceb4
I1-2_226,1173,pfam03949,gnl|CDD|309173,1.31E-91,142,867,-1,"pfam03949, Malic_M, Malic enzyme, NAD binding domain.  ",Bacteria(0.50);Eukaryota(0.50);,(1.00);,Bacillaceae(0.10);Drosophilidae(0.10);Deinococcaceae(0.07);Poaceae(0.07);Streptomycetaceae(0.07);,Bacillus(0.10);Drosophila(0.10);Streptomyces(0.07);Deinococcus(0.07);Zea(0.07);,Inviceb4
I1-2_226,1173,pfam00390,gnl|CDD|306820,1.80E-34,943,1173,-1,"pfam00390, malic, Malic enzyme, N-terminal domain.  ",Bacteria(0.60);Eukaryota(0.36);Archaea(0.04);,(1.00);,Bacillaceae(0.11);Drosophilidae(0.07);Enterobacteriaceae(0.04);Vibrionaceae(0.04);Rhizobiaceae(0.04);,Bacillus(0.09);Drosophila(0.07);Vibrio(0.04);Deinococcus(0.04);Sinorhizobium(0.04);,Inviceb4
I1-2_2261,503,pfam13867,gnl|CDD|316390,3.47E-13,1,126,-3,"pfam13867, SAP30_Sin3_bdg, Sin3 binding region of histone deacetylase complex subunit SAP30.  This C-terminal domain of the SAP30 proteins appears to be the binding region for Sin3.",Eukaryota(1.00);,(1.00);,(0.15);Musaceae(0.06);Ectocarpaceae(0.04);Funariaceae(0.04);Mamiellaceae(0.04);,Dictyostelium(0.08);Musa(0.06);Ectocarpus(0.04);Selaginella(0.04);Phytophthora(0.04);,Inviceb4
I1-2_2262,503,pfam00642,gnl|CDD|279036,7.26E-10,135,212,-1,"pfam00642, zf-CCCH, Zinc finger C-x8-C-x5-C-x3-H type (and similar).  ",Eukaryota(1.00);,(1.00);,Brassicaceae(0.36);Rhabditidae(0.20);Hominidae(0.12);Schizosaccharomycetaceae(0.07);Drosophilidae(0.07);,Arabidopsis(0.36);Caenorhabditis(0.20);Homo(0.12);Drosophila(0.07);Schizosaccharomyces(0.07);,Inviceb4
I1-2_2262,503,pfam00642,gnl|CDD|279036,8.43E-08,3,74,-1,"pfam00642, zf-CCCH, Zinc finger C-x8-C-x5-C-x3-H type (and similar).  ",Eukaryota(1.00);,(1.00);,Brassicaceae(0.36);Rhabditidae(0.20);Hominidae(0.12);Schizosaccharomycetaceae(0.07);Drosophilidae(0.07);,Arabidopsis(0.36);Caenorhabditis(0.20);Homo(0.12);Drosophila(0.07);Schizosaccharomyces(0.07);,Inviceb4
I1-2_2262,503,pfam00642,gnl|CDD|279036,1.05E-07,270,350,-1,"pfam00642, zf-CCCH, Zinc finger C-x8-C-x5-C-x3-H type (and similar).  ",Eukaryota(1.00);,(1.00);,Brassicaceae(0.36);Rhabditidae(0.20);Hominidae(0.12);Schizosaccharomycetaceae(0.07);Drosophilidae(0.07);,Arabidopsis(0.36);Caenorhabditis(0.20);Homo(0.12);Drosophila(0.07);Schizosaccharomyces(0.07);,Inviceb4
I1-2_2263,503,pfam00698,gnl|CDD|279088,5.80E-18,70,420,1,"pfam00698, Acyl_transf_1, Acyl transferase domain.  ",Bacteria(0.40);Eukaryota(0.40);(0.20);,(1.00);,Mycobacteriaceae(0.40);Aspergillaceae(0.20);(0.20);Phasianidae(0.20);,Mycobacterium(0.40);(0.20);Aspergillus(0.20);Gallus(0.20);,Inviceb4
I1-2_2265,503,pfam04193,gnl|CDD|309357,7.68E-13,264,407,3,"pfam04193, PQ-loop, PQ loop repeat.  Members of this family are all membrane bound proteins possessing a pair of repeats each spanning two transmembrane helices connected by a loop. The PQ motif found on loop 2 is critical for the localization of cystinosin to lysosomes. However, the PQ motif appears not to be a general lysosome-targeting motif. It is thought likely to possess a more general function. Most probably this involves a glutamine residue. Family members are membrane transporters since two members, cystinosin and PQLC2, transport cystine and cationic amino acids, respectively, across the lysosomal membrane. The 2nd PQ-loop of cystinosin hosts the substrate-coupled H+ binding site underlying its H+ symport mechanism, suggesting that PQ-loop repeats have functional significance. It is thus likely that PQ-loop-containing proteins act as a family of membrane transporters. Some transport cystine and cationic amino acids, respectively, across the lysosomal membrane. Others transport lysine and or arginine across the lysosomal membrane in order to maintain the acidic homoeostasis.",Eukaryota(0.97);Bacteria(0.03);,(1.00);,Debaryomycetaceae(0.12);Saccharomycetaceae(0.11);Aspergillaceae(0.07);Ustilaginaceae(0.06);Trichomonadidae(0.06);,Aspergillus(0.07);Ustilago(0.06);Cryptococcus(0.06);Trichomonas(0.06);Yarrowia(0.05);,Inviceb4
I1-2_2266,503,pfam00450,gnl|CDD|306866,9.83E-44,19,477,1,"pfam00450, Peptidase_S10, Serine carboxypeptidase.  ",Eukaryota(1.00);,(1.00);,Brassicaceae(0.45);Rhabditidae(0.17);Poaceae(0.13);Aspergillaceae(0.04);Solanaceae(0.04);,Arabidopsis(0.45);Caenorhabditis(0.17);Hordeum(0.06);Aspergillus(0.04);Komagataella(0.04);,Inviceb4
I1-2_2267,503,pfam01778,gnl|CDD|307750,1.90E-46,49,399,-3,"pfam01778, Ribosomal_L28e, Ribosomal L28e protein family.  ",Eukaryota(1.00);,(1.00);,(0.09);Mycosphaerellaceae(0.02);Aspergillaceae(0.02);Salpingoecidae(0.02);Ophiostomataceae(0.02);,Dictyostelium(0.02);Plasmodium(0.02);Schizosaccharomyces(0.01);Micromonas(0.01);Cryptosporidium(0.01);,Inviceb4
I1-2_2268,503,pfam01554,gnl|CDD|279842,1.93E-06,2,175,2,"pfam01554, MatE, MatE.  The MatE domain.",Bacteria(0.57);Eukaryota(0.30);Archaea(0.13);,(1.00);,Brassicaceae(0.23);Bacillaceae(0.17);Enterobacteriaceae(0.09);Borreliaceae(0.09);Saccharomycetaceae(0.04);,Arabidopsis(0.23);Bacillus(0.17);Escherichia(0.09);Borreliella(0.09);Aquifex(0.04);,Inviceb4
