#query_id	query_length	cdd_id	hit_id	evalue	startQ	endQ	frame	description	superkingdom	no rank	family	genus
"SRR10518885_1254"	"1634"	"pfam05030"	"gnl|CDD|335988"	"2.35367e-16"	"197"	"364"	"-2"	"pfam05030, SSXT, SSXT protein (N-terminal region).  The SSXT or SS18 protein is involved in synovial sarcoma in humans. A SYT-SSX fusion gene resulting from the chromosomal translocation t(X;18) (p11;q11) is characteristic of synovial sarcomas. This translocation fuses the SSXT (SYT) gene from chromosome 18 to either of two homologous genes at Xp11, SSX1 or SSX2."	"Eukaryota(1.00);"	"(1.00);"	"Funariaceae(0.04);Edwardsiidae(0.04);(0.04);Equidae(0.04);Bombycidae(0.04);"	"Caenorhabditis(0.04);Xenopus(0.04);Trichomonas(0.04);Equus(0.04);Danio(0.04);"
"SRR10518885_1254"	"1634"	"pfam03143"	"gnl|CDD|308650"	"1.53299e-09"	"1445"	"1549"	"-2"	"pfam03143, GTP_EFTU_D3, Elongation factor Tu C-terminal domain.  Elongation factor Tu consists of three structural domains, this is the third domain. This domain adopts a beta barrel structure. This the third domain is involved in binding to both charged tRNA and binding to EF-Ts pfam00889."	"Bacteria(0.51);Eukaryota(0.43);Archaea(0.06);"	"(1.00);"	"Mycoplasmataceae(0.06);Hominidae(0.04);Plasmodiidae(0.04);(0.04);Trichomonadidae(0.02);"	"Plasmodium(0.04);Homo(0.04);Mycoplasma(0.04);Cellulophaga(0.02);Bacillus(0.02);"
"SRR10518885_1255"	"1634"	"pfam13481"	"gnl|CDD|316042"	"2.99968e-16"	"631"	"1068"	"-3"	"pfam13481, AAA_25, AAA domain.  This AAA domain is found in a wide variety of presumed DNA repair proteins."	"Bacteria(0.92);Viruses(0.03);Eukaryota(0.03);Archaea(0.01);"	"(0.97);dsDNA viruses, no RNA stage(0.03);"	"(0.05);Mycobacteriaceae(0.04);Anaplasmataceae(0.04);Burkholderiaceae(0.04);Cyanothecaceae(0.04);"	"Wolbachia(0.04);Mycobacterium(0.04);Cyanothece(0.04);(0.04);Bacteroides(0.03);"
"SRR10518885_1255"	"1634"	"pfam04536"	"gnl|CDD|335821"	"1.7297e-15"	"1262"	"1609"	"-2"	"pfam04536, TPM_phosphatase, TPM domain.  This family was first named TPM domain after its founding proteins: TLP18.3, Psb32 and MOLO-1. In Arabidopsis, this domain is called the thylakoid acid phosphatase -TAP - domain and has a Rossmann-like fold. In plants, the family resides in the thylakoid lumen attached to the outer membrane of the chloroplast/plastid. It is active in the photosystem II."	"Bacteria(0.95);Eukaryota(0.05);"	"(1.00);"	"Flavobacteriaceae(0.08);(0.04);Clostridiaceae(0.03);Lachnospiraceae(0.03);Ruminococcaceae(0.03);"	"(0.04);Clostridium(0.03);Bacteroides(0.02);Treponema(0.02);Ruminococcus(0.02);"
"SRR10518885_1255"	"1634"	"pfam13541"	"gnl|CDD|338807"	"3.89472e-06"	"10"	"186"	"-3"	"pfam13541, ChlI, Subunit ChlI of Mg-chelatase.  "	"Bacteria(0.99);Eukaryota(0.01);"	"(1.00);"	"Clostridiaceae(0.11);Pasteurellaceae(0.04);(0.04);Flavobacteriaceae(0.03);Peptococcaceae(0.03);"	"Clostridium(0.09);Geobacter(0.02);Prevotella(0.02);Desulfotomaculum(0.02);Campylobacter(0.02);"
"SRR10518885_1256"	"1633"	"pfam00082"	"gnl|CDD|333824"	"1.93208e-16"	"605"	"1252"	"2"	"pfam00082, Peptidase_S8, Subtilase family.  Subtilases are a family of serine proteases. They appear to have independently and convergently evolved an Asp/Ser/His catalytic triad, like that found in the trypsin serine proteases (see pfam00089). Structure is an alpha/beta fold containing a 7-stranded parallel beta sheet, order 2314567."	"Bacteria(0.73);Eukaryota(0.24);Archaea(0.02);"	"(1.00);"	"Bacillaceae(0.15);Leptotrichiaceae(0.07);Cardiobacteriaceae(0.05);Xanthomonadaceae(0.05);Muridae(0.05);"	"Bacillus(0.15);Leptotrichia(0.07);Dictyostelium(0.05);Lactobacillus(0.05);Dichelobacter(0.05);"
"SRR10518885_1256"	"1633"	"pfam05922"	"gnl|CDD|336242"	"6.24053e-15"	"335"	"523"	"2"	"pfam05922, Inhibitor_I9, Peptidase inhibitor I9.  This family includes the proteinase B inhibitor from Saccharomyces cerevisiae and the activation peptides from peptidases of the subtilisin family. The subtilisin propeptides are known to function as molecular chaperones, assisting in the folding of the mature peptidase, but have also been shown to act as 'temporary inhibitors'."	"Eukaryota(0.88);Bacteria(0.12);"	"(1.00);"	"Brassicaceae(0.35);Poaceae(0.16);Bacillaceae(0.09);Aspergillaceae(0.09);Solanaceae(0.07);"	"Arabidopsis(0.35);Oryza(0.16);Solanum(0.07);Aspergillus(0.06);Oceanobacillus(0.05);"
"SRR10518885_1257"	"1632"	"pfam02812"	"gnl|CDD|335104"	"1.17766e-70"	"403"	"789"	"1"	"pfam02812, ELFV_dehydrog_N, Glu/Leu/Phe/Val dehydrogenase, dimerization domain.  "	"Bacteria(0.71);Eukaryota(0.18);Archaea(0.11);"	"(1.00);"	"(0.08);Clostridiaceae(0.03);Bacillaceae(0.02);Synergistaceae(0.02);Flavobacteriaceae(0.02);"	"(0.03);Clostridium(0.02);Eubacterium(0.01);Deinococcus(0.01);Desulfotomaculum(0.01);"
"SRR10518885_1257"	"1632"	"pfam00208"	"gnl|CDD|333926"	"6.05522e-65"	"841"	"1584"	"1"	"pfam00208, ELFV_dehydrog, Glutamate/Leucine/Phenylalanine/Valine dehydrogenase.  "	"Bacteria(0.57);Eukaryota(0.30);Archaea(0.13);"	"(1.00);"	"Saccharomycetaceae(0.08);Bacillaceae(0.05);Halobacteriaceae(0.04);Streptococcaceae(0.03);Clostridiaceae(0.03);"	"Bacillus(0.05);Clostridium(0.03);Streptococcus(0.03);Halobacterium(0.03);Thermus(0.02);"
"SRR10518885_1258"	"1631"	"pfam00330"	"gnl|CDD|334011"	"6.78817e-92"	"321"	"1538"	"-1"	"pfam00330, Aconitase, Aconitase family (aconitate hydratase).  "	"Bacteria(0.75);Eukaryota(0.21);Archaea(0.04);"	"(1.00);"	"(0.06);Bacillaceae(0.03);Alcaligenaceae(0.02);Rhodospirillaceae(0.02);Sutterellaceae(0.02);"	"(0.02);Bacillus(0.02);Prevotella(0.01);Clostridium(0.01);Sutterella(0.01);"
"SRR10518885_1259"	"1631"	"pfam00004"	"gnl|CDD|333757"	"9.84853e-52"	"518"	"913"	"2"	"pfam00004, AAA, ATPase family associated with various cellular activities (AAA).  AAA family proteins often perform chaperone-like functions that assist in the assembly, operation, or disassembly of protein complexes."	"Eukaryota(0.56);Bacteria(0.33);Archaea(0.10);Viruses(0.01);"	"(0.99);dsDNA viruses, no RNA stage(0.01);"	"Saccharomycetaceae(0.11);Brassicaceae(0.08);Schizosaccharomycetaceae(0.07);Rhabditidae(0.07);Mycobacteriaceae(0.05);"	"Saccharomyces(0.11);Arabidopsis(0.08);Schizosaccharomyces(0.07);Caenorhabditis(0.07);Mycobacterium(0.05);"
"SRR10518885_126"	"2925"	"pfam01602"	"gnl|CDD|307641"	"2.50007e-155"	"1194"	"2858"	"-2"	"pfam01602, Adaptin_N, Adaptin N terminal region.  This family consists of the N terminal region of various alpha, beta and gamma subunits of the AP-1, AP-2 and AP-3 adaptor protein complexes. The adaptor protein (AP) complexes are involved in the formation of clathrin-coated pits and vesicles. The N-terminal region of the various adaptor proteins (APs) is constant by comparison to the C-terminal which is variable within members of the AP-2 family; and it has been proposed that this constant region interacts with another uniform component of the coated vesicles."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.26);Schizosaccharomycetaceae(0.13);Rhabditidae(0.13);Hominidae(0.13);Drosophilidae(0.13);"	"Saccharomyces(0.26);Schizosaccharomyces(0.13);Drosophila(0.13);Homo(0.13);Caenorhabditis(0.13);"
"SRR10518885_126"	"2925"	"pfam02883"	"gnl|CDD|335138"	"2.11077e-30"	"309"	"653"	"-2"	"pfam02883, Alpha_adaptinC2, Adaptin C-terminal domain.  Alpha adaptin is a heterotetramer which regulates clathrin-bud formation. The carboxyl-terminal appendage of the alpha subunit regulates translocation of endocytic accessory proteins to the bud site. This ig-fold domain is found in alpha, beta and gamma adaptins."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.10);Pipidae(0.08);Debaryomycetaceae(0.06);Brassicaceae(0.06);Tetraodontidae(0.06);"	"Xenopus(0.08);Tetraodon(0.06);Trichomonas(0.06);Arabidopsis(0.06);Dictyostelium(0.05);"
"SRR10518885_1260"	"2247"	"pfam00069"	"gnl|CDD|333812"	"1.15996e-91"	"882"	"1664"	"-2"	"pfam00069, Pkinase, Protein kinase domain.  "	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.34);Muridae(0.16);Schizosaccharomycetaceae(0.12);Hominidae(0.09);Fabaceae(0.06);"	"Saccharomyces(0.34);Schizosaccharomyces(0.12);Rattus(0.09);Drosophila(0.06);Glycine(0.06);"
"SRR10518885_1260"	"2247"	"pfam13499"	"gnl|CDD|338778"	"1.13107e-07"	"454"	"630"	"-1"	"pfam13499, EF-hand_7, EF-hand domain pair.  "	"Eukaryota(0.99);Bacteria(0.01);"	"(1.00);"	"Drosophilidae(0.09);Trypanosomatidae(0.06);Culicidae(0.06);Edwardsiidae(0.05);Hominidae(0.05);"	"Drosophila(0.09);Leishmania(0.06);Nematostella(0.05);Homo(0.05);Micromonas(0.05);"
"SRR10518885_1260"	"2247"	"pfam13499"	"gnl|CDD|338778"	"6.09277e-05"	"673"	"834"	"-1"	"pfam13499, EF-hand_7, EF-hand domain pair.  "	"Eukaryota(0.99);Bacteria(0.01);"	"(1.00);"	"Drosophilidae(0.09);Trypanosomatidae(0.06);Culicidae(0.06);Edwardsiidae(0.05);Hominidae(0.05);"	"Drosophila(0.09);Leishmania(0.06);Nematostella(0.05);Homo(0.05);Micromonas(0.05);"
"SRR10518885_1261"	"1630"	"pfam00270"	"gnl|CDD|333969"	"1.19326e-28"	"326"	"817"	"2"	"pfam00270, DEAD, DEAD/DEAH box helicase.  Members of this family include the DEAD and DEAH box helicases. Helicases are involved in unwinding nucleic acids. The DEAD box helicases are involved in various aspects of RNA metabolism, including nuclear transcription, pre mRNA splicing, ribosome biogenesis, nucleocytoplasmic transport, translation, RNA decay and organellar gene expression."	"Eukaryota(0.50);Bacteria(0.34);Archaea(0.14);Viruses(0.03);"	"(0.97);ssRNA viruses(0.02);dsDNA viruses, no RNA stage(0.01);"	"Saccharomycetaceae(0.12);Rhabditidae(0.09);Schizosaccharomycetaceae(0.09);Brassicaceae(0.07);Enterobacteriaceae(0.06);"	"Saccharomyces(0.12);Caenorhabditis(0.09);Schizosaccharomyces(0.09);Arabidopsis(0.07);Escherichia(0.06);"
"SRR10518885_1261"	"1630"	"pfam00271"	"gnl|CDD|333970"	"4.85653e-20"	"908"	"1246"	"2"	"pfam00271, Helicase_C, Helicase conserved C-terminal domain.  The Prosite family is restricted to DEAD/H helicases, whereas this domain family is found in a wide variety of helicases and helicase related proteins. It may be that this is not an autonomously folding unit, but an integral part of the helicase."	"Eukaryota(0.61);Bacteria(0.25);Viruses(0.08);Archaea(0.07);"	"(0.92);dsDNA viruses, no RNA stage(0.04);ssRNA viruses(0.03);"	"Brassicaceae(0.11);Schizosaccharomycetaceae(0.09);Saccharomycetaceae(0.09);Drosophilidae(0.09);Rhabditidae(0.06);"	"Arabidopsis(0.11);Drosophila(0.09);Schizosaccharomyces(0.09);Saccharomyces(0.08);Caenorhabditis(0.06);"
"SRR10518885_1261"	"1630"	"pfam02559"	"gnl|CDD|334968"	"2.03802e-06"	"35"	"241"	"2"	"pfam02559, CarD_CdnL_TRCF, CarD-like/TRCF domain.  CarD is a Myxococcus xanthus protein required for the activation of light- and starvation-inducible genes. This family includes the presumed N-terminal domain, CdnL. CarD interacts with the zinc-binding protein CarG to form a complex that regulates multiple processes in Myxococcus xanthus. This family also includes a domain to the N-terminal side of the DEAD helicase of TRCF (transcription-repair-coupling factor) proteins. TRCF displaces RNA polymerase stalled at a lesion, binds to the damage recognition protein UvrA, and increases the template strand repair rate during transcription. This domain is involved in binding to the stalled RNA polymerase. The family includes members otherwise referred to as CdnL, for CarD N-terminal like, whichdiffer functionally from CarD. The TRCF domain mentioned above is the RNA polymerase-interacting domain or RID."	"Bacteria(0.99);"	"(1.00);"	"Clostridiaceae(0.12);(0.09);Ruminococcaceae(0.04);Lachnospiraceae(0.04);Peptococcaceae(0.03);"	"Clostridium(0.11);(0.07);Eubacterium(0.03);Ruminococcus(0.02);Bacillus(0.02);"
"SRR10518885_1263"	"1629"	"pfam01486"	"gnl|CDD|334561"	"5.12058e-25"	"982"	"1248"	"1"	"pfam01486, K-box, K-box region.  The K-box region is commonly found associated with SRF-type transcription factors see pfam00319. The K-box is a possible coiled-coil structure. Possible role in multimer formation."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.26);Musaceae(0.13);Brassicaceae(0.12);Solanaceae(0.12);Fabaceae(0.10);"	"Musa(0.13);Solanum(0.12);Glycine(0.10);Oryza(0.09);Vitis(0.08);"
"SRR10518885_1263"	"1629"	"pfam00319"	"gnl|CDD|334004"	"1.38237e-23"	"772"	"912"	"1"	"pfam00319, SRF-TF, SRF-type transcription factor (DNA-binding and dimerization domain).  "	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.25);Brassicaceae(0.15);Solanaceae(0.12);Salicaceae(0.06);Fabaceae(0.06);"	"Solanum(0.11);Brassica(0.08);Arabidopsis(0.07);Oryza(0.07);Glycine(0.06);"
"SRR10518885_1264"	"1628"	"pfam07651"	"gnl|CDD|336756"	"3.51541e-41"	"530"	"910"	"2"	"pfam07651, ANTH, ANTH domain.  AP180 is an endocytotic accessory proteins that has been implicated in the formation of clathrin-coated pits. The domain is involved in phosphatidylinositol 4,5-bisphosphate binding and is a universal adaptor for nucleation of clathrin coats."	"Eukaryota(1.00);"	"(1.00);"	"Brassicaceae(0.38);Saccharomycetaceae(0.12);Sordariaceae(0.08);Rhabditidae(0.08);Schizosaccharomycetaceae(0.08);"	"Arabidopsis(0.38);Saccharomyces(0.12);Neurospora(0.08);Schizosaccharomyces(0.08);Caenorhabditis(0.08);"
"SRR10518885_1264"	"1628"	"pfam07651"	"gnl|CDD|336756"	"1.05649e-08"	"219"	"377"	"-1"	"pfam07651, ANTH, ANTH domain.  AP180 is an endocytotic accessory proteins that has been implicated in the formation of clathrin-coated pits. The domain is involved in phosphatidylinositol 4,5-bisphosphate binding and is a universal adaptor for nucleation of clathrin coats."	"Eukaryota(1.00);"	"(1.00);"	"Brassicaceae(0.38);Saccharomycetaceae(0.12);Sordariaceae(0.08);Rhabditidae(0.08);Schizosaccharomycetaceae(0.08);"	"Arabidopsis(0.38);Saccharomyces(0.12);Neurospora(0.08);Schizosaccharomyces(0.08);Caenorhabditis(0.08);"
"SRR10518885_1265"	"1627"	"pfam13848"	"gnl|CDD|316373"	"8.58419e-27"	"535"	"1080"	"-2"	"pfam13848, Thioredoxin_6, Thioredoxin-like domain.  "	"Eukaryota(1.00);"	"(1.00);"	"Drosophilidae(0.19);Trichomonadidae(0.09);Muridae(0.09);(0.07);Tetraodontidae(0.05);"	"Drosophila(0.19);Trichomonas(0.09);Mus(0.07);Trichoplax(0.05);Branchiostoma(0.05);"
"SRR10518885_1265"	"1627"	"pfam00085"	"gnl|CDD|333827"	"4.04685e-26"	"142"	"459"	"-2"	"pfam00085, Thioredoxin, Thioredoxin.  Thioredoxins are small enzymes that participate in redox reactions, via the reversible oxidation of an active centre disulfide bond. Some members with only the active site are not separated from the noise."	"Eukaryota(0.77);Bacteria(0.23);"	"(1.00);"	"Muridae(0.19);Rhabditidae(0.15);Phasianidae(0.12);Chlamydomonadaceae(0.08);Synechococcaceae(0.08);"	"Caenorhabditis(0.15);Rattus(0.12);Gallus(0.12);Mus(0.08);Chlamydomonas(0.08);"
"SRR10518885_1265"	"1627"	"pfam00085"	"gnl|CDD|333827"	"5.96497e-25"	"1171"	"1473"	"-2"	"pfam00085, Thioredoxin, Thioredoxin.  Thioredoxins are small enzymes that participate in redox reactions, via the reversible oxidation of an active centre disulfide bond. Some members with only the active site are not separated from the noise."	"Eukaryota(0.77);Bacteria(0.23);"	"(1.00);"	"Muridae(0.19);Rhabditidae(0.15);Phasianidae(0.12);Chlamydomonadaceae(0.08);Synechococcaceae(0.08);"	"Caenorhabditis(0.15);Rattus(0.12);Gallus(0.12);Mus(0.08);Chlamydomonas(0.08);"
"SRR10518885_1266"	"1627"	"pfam00271"	"gnl|CDD|333970"	"6.36463e-22"	"136"	"489"	"-2"	"pfam00271, Helicase_C, Helicase conserved C-terminal domain.  The Prosite family is restricted to DEAD/H helicases, whereas this domain family is found in a wide variety of helicases and helicase related proteins. It may be that this is not an autonomously folding unit, but an integral part of the helicase."	"Eukaryota(0.61);Bacteria(0.25);Viruses(0.08);Archaea(0.07);"	"(0.92);dsDNA viruses, no RNA stage(0.04);ssRNA viruses(0.03);"	"Brassicaceae(0.11);Schizosaccharomycetaceae(0.09);Saccharomycetaceae(0.09);Drosophilidae(0.09);Rhabditidae(0.06);"	"Arabidopsis(0.11);Drosophila(0.09);Schizosaccharomyces(0.09);Saccharomyces(0.08);Caenorhabditis(0.06);"
"SRR10518885_1266"	"1627"	"pfam00270"	"gnl|CDD|333969"	"2.13145e-19"	"1051"	"1542"	"-2"	"pfam00270, DEAD, DEAD/DEAH box helicase.  Members of this family include the DEAD and DEAH box helicases. Helicases are involved in unwinding nucleic acids. The DEAD box helicases are involved in various aspects of RNA metabolism, including nuclear transcription, pre mRNA splicing, ribosome biogenesis, nucleocytoplasmic transport, translation, RNA decay and organellar gene expression."	"Eukaryota(0.50);Bacteria(0.34);Archaea(0.14);Viruses(0.03);"	"(0.97);ssRNA viruses(0.02);dsDNA viruses, no RNA stage(0.01);"	"Saccharomycetaceae(0.12);Rhabditidae(0.09);Schizosaccharomycetaceae(0.09);Brassicaceae(0.07);Enterobacteriaceae(0.06);"	"Saccharomyces(0.12);Caenorhabditis(0.09);Schizosaccharomyces(0.09);Arabidopsis(0.07);Escherichia(0.06);"
"SRR10518885_1267"	no_hit
"SRR10518885_1268"	"1626"	"pfam00076"	"gnl|CDD|333819"	"1.34762e-20"	"317"	"529"	"2"	"pfam00076, RRM_1, RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain).  The RRM motif is probably diagnostic of an RNA binding protein. RRMs are found in a variety of RNA binding proteins, including various hnRNP proteins, proteins implicated in regulation of alternative splicing, and protein components of snRNPs. The motif also appears in a few single stranded DNA binding proteins. The RRM structure consists of four strands and two helices arranged in an alpha/beta sandwich, with a third helix present during RNA binding in some cases The C-terminal beta strand (4th strand) and final helix are hard to align and have been omitted in the SEED alignment The LA proteins have an N terminal rrm which is included in the seed. There is a second region towards the C-terminus that has some features characteristic of a rrm but does not appear to have the important structural core of a rrm. The LA proteins are one of the main autoantigens in Systemic lupus erythematosus (SLE), an autoimmune disease."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.39);Drosophilidae(0.31);Hominidae(0.10);Schizosaccharomycetaceae(0.06);Solanaceae(0.04);"	"Saccharomyces(0.39);Drosophila(0.31);Homo(0.10);Schizosaccharomyces(0.06);Solanum(0.04);"
"SRR10518885_1268"	"1626"	"pfam00076"	"gnl|CDD|333819"	"2.26499e-14"	"842"	"1051"	"2"	"pfam00076, RRM_1, RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain).  The RRM motif is probably diagnostic of an RNA binding protein. RRMs are found in a variety of RNA binding proteins, including various hnRNP proteins, proteins implicated in regulation of alternative splicing, and protein components of snRNPs. The motif also appears in a few single stranded DNA binding proteins. The RRM structure consists of four strands and two helices arranged in an alpha/beta sandwich, with a third helix present during RNA binding in some cases The C-terminal beta strand (4th strand) and final helix are hard to align and have been omitted in the SEED alignment The LA proteins have an N terminal rrm which is included in the seed. There is a second region towards the C-terminus that has some features characteristic of a rrm but does not appear to have the important structural core of a rrm. The LA proteins are one of the main autoantigens in Systemic lupus erythematosus (SLE), an autoimmune disease."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.39);Drosophilidae(0.31);Hominidae(0.10);Schizosaccharomycetaceae(0.06);Solanaceae(0.04);"	"Saccharomyces(0.39);Drosophila(0.31);Homo(0.10);Schizosaccharomyces(0.06);Solanum(0.04);"
"SRR10518885_1268"	"1626"	"pfam00076"	"gnl|CDD|333819"	"2.08239e-08"	"557"	"775"	"2"	"pfam00076, RRM_1, RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain).  The RRM motif is probably diagnostic of an RNA binding protein. RRMs are found in a variety of RNA binding proteins, including various hnRNP proteins, proteins implicated in regulation of alternative splicing, and protein components of snRNPs. The motif also appears in a few single stranded DNA binding proteins. The RRM structure consists of four strands and two helices arranged in an alpha/beta sandwich, with a third helix present during RNA binding in some cases The C-terminal beta strand (4th strand) and final helix are hard to align and have been omitted in the SEED alignment The LA proteins have an N terminal rrm which is included in the seed. There is a second region towards the C-terminus that has some features characteristic of a rrm but does not appear to have the important structural core of a rrm. The LA proteins are one of the main autoantigens in Systemic lupus erythematosus (SLE), an autoimmune disease."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.39);Drosophilidae(0.31);Hominidae(0.10);Schizosaccharomycetaceae(0.06);Solanaceae(0.04);"	"Saccharomyces(0.39);Drosophila(0.31);Homo(0.10);Schizosaccharomyces(0.06);Solanum(0.04);"
"SRR10518885_1269"	"1626"	"pfam03345"	"gnl|CDD|335297"	"1.23506e-162"	"229"	"1440"	"-1"	"pfam03345, DDOST_48kD, Oligosaccharyltransferase 48 kDa subunit beta.  Members of this family are involved in asparagine-linked protein glycosylation. In particular, dolichyl-diphosphooligosaccharide-protein glycosyltransferase (DDOST), also known as oligosaccharyltransferase EC:2.4.1.119, transfers the high-mannose sugar GlcNAc(2)-Man(9)-Glc(3) from a dolichol-linked donor to an asparagine acceptor in a consensus Asn-X-Ser/Thr motif. In most eukaryotes, the DDOST complex is composed of three subunits, which in humans are described as a 48kD subunit, ribophorin I, and ribophorin II. However, the yeast DDOST appears to consist of six subunits (alpha, beta, gamma, delta, epsilon, zeta). The yeast beta subunit is a 45kD polypeptide, previously discovered as the Wbp1 protein, with known sequence similarity to the human 48kD subunit and the other orthologues. This family includes the 48kD-like subunits from several eukaryotes; it also includes the yeast DDOST beta subunit Wbp1."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.13);(0.04);Debaryomycetaceae(0.03);Mycosphaerellaceae(0.03);Schizosaccharomycetaceae(0.03);"	"Schizosaccharomyces(0.03);Fusarium(0.03);Eremothecium(0.02);Tetrapisispora(0.02);Naumovozyma(0.02);"
"SRR10518885_1270"	"1626"	"pfam01073"	"gnl|CDD|279420"	"8.91849e-79"	"1"	"699"	"1"	"pfam01073, 3Beta_HSD, 3-beta hydroxysteroid dehydrogenase/isomerase family.  The enzyme 3 beta-hydroxysteroid dehydrogenase/5-ene-4-ene isomerase (3 beta-HSD) catalyzes the oxidation and isomerisation of 5-ene-3 beta-hydroxypregnene and 5-ene-hydroxyandrostene steroid precursors into the corresponding 4-ene-ketosteroids necessary for the formation of all classes of steroid hormones."	"Eukaryota(0.67);Viruses(0.33);"	"(0.67);dsDNA viruses, no RNA stage(0.33);"	"Poxviridae(0.33);Brassicaceae(0.22);Saccharomycetaceae(0.11);Phasianidae(0.11);Muridae(0.11);"	"Arabidopsis(0.22);Avipoxvirus(0.11);Saccharomyces(0.11);Gallus(0.11);Molluscipoxvirus(0.11);"
"SRR10518885_1270"	"1626"	"pfam02453"	"gnl|CDD|334936"	"7.86091e-37"	"1009"	"1479"	"1"	"pfam02453, Reticulon, Reticulon.  Reticulon, also know as neuroendocrine-specific protein (NSP), is a protein of unknown function which associates with the endoplasmic reticulum. This family represents the C-terminal domain of the three reticulon isoforms and their homologs."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.13);Brassicaceae(0.08);Musaceae(0.07);Fabaceae(0.06);Solanaceae(0.06);"	"Musa(0.07);Glycine(0.06);Solanum(0.06);Arabidopsis(0.05);Amborella(0.04);"
"SRR10518885_1271"	"1625"	"pfam00069"	"gnl|CDD|333812"	"9.16894e-23"	"474"	"1181"	"-1"	"pfam00069, Pkinase, Protein kinase domain.  "	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.34);Muridae(0.16);Schizosaccharomycetaceae(0.12);Hominidae(0.09);Fabaceae(0.06);"	"Saccharomyces(0.34);Schizosaccharomyces(0.12);Rattus(0.09);Drosophila(0.06);Glycine(0.06);"
"SRR10518885_1272"	"1625"	"pfam00171"	"gnl|CDD|333898"	"6.0423e-170"	"229"	"1623"	"1"	"pfam00171, Aldedh, Aldehyde dehydrogenase family.  This family of dehydrogenases act on aldehyde substrates. Members use NADP as a cofactor. The family includes the following members: The prototypical members are the aldehyde dehydrogenases EC:1.2.1.3. Succinate-semialdehyde dehydrogenase EC:1.2.1.16. Lactaldehyde dehydrogenase EC:1.2.1.22. Benzaldehyde dehydrogenase EC:1.2.1.28. Methylmalonate-semialdehyde dehydrogenase EC:1.2.1.27. Glyceraldehyde-3-phosphate dehydrogenase EC:1.2.1.9. Delta-1-pyrroline-5-carboxylate dehydrogenase EC: 1.5.1.12. Acetaldehyde dehydrogenase EC:1.2.1.10. Glutamate-5-semialdehyde dehydrogenase EC:1.2.1.41. This family also includes omega crystallin, an eye lens protein from squid and octopus that has little aldehyde dehydrogenase activity."	"Bacteria(0.74);Eukaryota(0.19);Archaea(0.07);"	"(1.00);"	"Bacillaceae(0.09);Rhizobiaceae(0.08);Streptomycetaceae(0.07);Pseudomonadaceae(0.05);Staphylococcaceae(0.03);"	"Bacillus(0.08);Streptomyces(0.07);Agrobacterium(0.05);Pseudomonas(0.05);Acinetobacter(0.03);"
"SRR10518885_1273"	"1625"	"pfam00046"	"gnl|CDD|333795"	"3.5336e-18"	"849"	"1010"	"-1"	"pfam00046, Homeobox, Homeobox domain.  "	"Eukaryota(1.00);"	"(1.00);"	"Muridae(0.15);Drosophilidae(0.13);Rhabditidae(0.13);Hominidae(0.09);Brassicaceae(0.07);"	"Caenorhabditis(0.13);Drosophila(0.13);Mus(0.11);Homo(0.09);Arabidopsis(0.07);"
"SRR10518885_1273"	"1625"	"pfam02183"	"gnl|CDD|334836"	"3.76744e-14"	"720"	"845"	"-1"	"pfam02183, HALZ, Homeobox associated leucine zipper.  "	"Eukaryota(1.00);"	"(1.00);"	"Musaceae(0.18);Poaceae(0.17);Brassicaceae(0.15);Solanaceae(0.10);Funariaceae(0.09);"	"Musa(0.18);Solanum(0.10);Brassica(0.09);Physcomitrella(0.09);Glycine(0.09);"
"SRR10518885_1274"	"1625"	"pfam01979"	"gnl|CDD|334771"	"2.06341e-69"	"426"	"1415"	"-1"	"pfam01979, Amidohydro_1, Amidohydrolase family.  This family of enzymes are a a large metal dependent hydrolase superfamily. The family includes Adenine deaminase EC:3.5.4.2 that hydrolyzes adenine to form hypoxanthine and ammonia. Adenine deaminases reaction is important for adenine utilisation as a purine and also as a nitrogen source. This family also includes dihydroorotase and N-acetylglucosamine-6-phosphate deacetylases, EC:3.5.1.25 These enzymes catalyze the reaction N-acetyl-D-glucosamine 6-phosphate + H2O <=> D-glucosamine 6-phosphate + acetate. This family includes the catalytic domain of urease alpha subunit. Dihydroorotases (EC:3.5.2.3) are also included."	"Bacteria(0.65);Archaea(0.22);Eukaryota(0.13);"	"(1.00);"	"Bacillaceae(0.13);Enterobacteriaceae(0.09);Methanobacteriaceae(0.07);Methanocaldococcaceae(0.06);Pasteurellaceae(0.04);"	"Bacillus(0.11);Escherichia(0.07);Methanothermobacter(0.07);Methanocaldococcus(0.06);Saccharomyces(0.04);"
