#query_id	query_length	cdd_id	hit_id	evalue	startQ	endQ	frame	description	superkingdom	no rank	family	genus
"SRR10518895_125"	"1041"	"pfam00076"	"gnl|CDD|333819"	"9.65594e-08"	"502"	"702"	"-1"	"pfam00076, RRM_1, RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain).  The RRM motif is probably diagnostic of an RNA binding protein. RRMs are found in a variety of RNA binding proteins, including various hnRNP proteins, proteins implicated in regulation of alternative splicing, and protein components of snRNPs. The motif also appears in a few single stranded DNA binding proteins. The RRM structure consists of four strands and two helices arranged in an alpha/beta sandwich, with a third helix present during RNA binding in some cases The C-terminal beta strand (4th strand) and final helix are hard to align and have been omitted in the SEED alignment The LA proteins have an N terminal rrm which is included in the seed. There is a second region towards the C-terminus that has some features characteristic of a rrm but does not appear to have the important structural core of a rrm. The LA proteins are one of the main autoantigens in Systemic lupus erythematosus (SLE), an autoimmune disease."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.39);Drosophilidae(0.31);Hominidae(0.10);Schizosaccharomycetaceae(0.06);Solanaceae(0.04);"	"Saccharomyces(0.39);Drosophila(0.31);Homo(0.10);Schizosaccharomyces(0.06);Solanum(0.04);"
"SRR10518895_125"	"1041"	"pfam00076"	"gnl|CDD|333819"	"1.98736e-05"	"7"	"99"	"-1"	"pfam00076, RRM_1, RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain).  The RRM motif is probably diagnostic of an RNA binding protein. RRMs are found in a variety of RNA binding proteins, including various hnRNP proteins, proteins implicated in regulation of alternative splicing, and protein components of snRNPs. The motif also appears in a few single stranded DNA binding proteins. The RRM structure consists of four strands and two helices arranged in an alpha/beta sandwich, with a third helix present during RNA binding in some cases The C-terminal beta strand (4th strand) and final helix are hard to align and have been omitted in the SEED alignment The LA proteins have an N terminal rrm which is included in the seed. There is a second region towards the C-terminus that has some features characteristic of a rrm but does not appear to have the important structural core of a rrm. The LA proteins are one of the main autoantigens in Systemic lupus erythematosus (SLE), an autoimmune disease."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.39);Drosophilidae(0.31);Hominidae(0.10);Schizosaccharomycetaceae(0.06);Solanaceae(0.04);"	"Saccharomyces(0.39);Drosophila(0.31);Homo(0.10);Schizosaccharomyces(0.06);Solanum(0.04);"
"SRR10518895_126"	"1041"	"pfam13855"	"gnl|CDD|338972"	"7.64779e-06"	"261"	"440"	"-2"	"pfam13855, LRR_8, Leucine rich repeat.  "	"Eukaryota(1.00);"	"(1.00);"	"Branchiostomidae(0.39);Drosophilidae(0.16);Culicidae(0.12);Tetraodontidae(0.06);Hominidae(0.06);"	"Branchiostoma(0.39);Drosophila(0.16);Culex(0.06);Homo(0.06);Tetraodon(0.06);"
"SRR10518895_127"	"1031"	"pfam00238"	"gnl|CDD|333951"	"5.16668e-56"	"73"	"432"	"1"	"pfam00238, Ribosomal_L14, Ribosomal protein L14p/L23e.  "	"Bacteria(0.61);Eukaryota(0.29);Archaea(0.10);"	"(1.00);"	"(0.11);Mycoplasmataceae(0.04);Clostridiaceae(0.03);Saccharomycetaceae(0.01);Erysipelotrichaceae(0.01);"	"(0.04);Mycoplasma(0.03);Clostridium(0.03);"
"SRR10518895_128"	"1031"	"pfam02714"	"gnl|CDD|308377"	"2.76071e-11"	"391"	"648"	"-3"	"pfam02714, RSN1_7TM, Calcium-dependent channel, 7TM region, putative phosphate.  RSN1_7TM is the seven transmembrane domain region of putative phosphate transporter. The family is the 7TM region of osmosensitive calcium-permeable cation channels."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.20);Debaryomycetaceae(0.14);Brassicaceae(0.09);Cryptococcaceae(0.08);Sordariaceae(0.08);"	"Arabidopsis(0.09);Cryptococcus(0.08);Candida(0.08);Oryza(0.08);Aspergillus(0.08);"
"SRR10518895_129"	"1027"	"pfam00504"	"gnl|CDD|334117"	"3.60093e-37"	"193"	"588"	"-2"	"pfam00504, Chloroa_b-bind, Chlorophyll A-B binding protein.  "	"Eukaryota(1.00);"	"(1.00);"	"Euglenaceae(0.09);Chlamydomonadaceae(0.09);Mesostigmataceae(0.08);Poaceae(0.08);Bathycoccaceae(0.06);"	"Euglena(0.09);Chlamydomonas(0.09);Mesostigma(0.08);Ostreococcus(0.06);Guillardia(0.05);"
"SRR10518895_129"	"1027"	"pfam00504"	"gnl|CDD|334117"	"8.59961e-07"	"635"	"820"	"-1"	"pfam00504, Chloroa_b-bind, Chlorophyll A-B binding protein.  "	"Eukaryota(1.00);"	"(1.00);"	"Euglenaceae(0.09);Chlamydomonadaceae(0.09);Mesostigmataceae(0.08);Poaceae(0.08);Bathycoccaceae(0.06);"	"Euglena(0.09);Chlamydomonas(0.09);Mesostigma(0.08);Ostreococcus(0.06);Guillardia(0.05);"
"SRR10518895_130"	"1025"	"pfam14111"	"gnl|CDD|339094"	"1.61502e-22"	"661"	"1023"	"1"	"pfam14111, DUF4283, Domain of unknown function (DUF4283).  This domain family is found in plants, and is approximately 100 amino acids in length. Considering the very diverse range of other domains it is associated with it is possible that this domain is a binding/guiding region. There are two highly conserved tryptophan residues."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.36);Salicaceae(0.32);Brassicaceae(0.18);Vitaceae(0.05);Solanaceae(0.04);"	"Populus(0.32);Sorghum(0.18);Oryza(0.12);Arabidopsis(0.09);Brassica(0.09);"
"SRR10518895_131"	"1023"	"pfam12143"	"gnl|CDD|314936"	"3.75382e-40"	"699"	"1022"	"3"	"pfam12143, PPO1_KFDV, Protein of unknown function (DUF_B2219).  This domain family is found in eukaryotes, and is typically between 138 and 152 amino acids in length. and the family is found in association with pfam00264. Many members are plant or plastid polyphenol oxidases, and there is a highly conserved sequence motif: KFDV, from which the name derives. This is the C-terminal domain of these oxidases."	"Eukaryota(0.97);Bacteria(0.03);"	"(1.00);"	"Poaceae(0.20);Fabaceae(0.17);Salicaceae(0.10);Rosaceae(0.10);Solanaceae(0.07);"	"Triticum(0.10);Populus(0.10);Vitis(0.07);Oryza(0.07);Prunus(0.07);"
"SRR10518895_131"	"1023"	"pfam12142"	"gnl|CDD|338258"	"1.5172e-23"	"453"	"593"	"3"	"pfam12142, PPO1_DWL, Polyphenol oxidase middle domain.  This domain family is found in bacteria and eukaryotes, and is approximately 50 amino acids in length, and the family is found in association with pfam00264. Most members are annotated as being polyphenol oxidases, and many are from plants or plastids. There is a conserved DWL sequence motif which gives the family its name."	"Eukaryota(0.96);Bacteria(0.04);"	"(1.00);"	"Poaceae(0.31);Funariaceae(0.11);Fabaceae(0.11);Salicaceae(0.11);Musaceae(0.09);"	"Physcomitrella(0.11);Glycine(0.11);Populus(0.11);Brachypodium(0.09);Musa(0.09);"
"SRR10518895_131"	"1023"	"pfam00264"	"gnl|CDD|333966"	"4.98094e-17"	"18"	"425"	"3"	"pfam00264, Tyrosinase, Common central domain of tyrosinase.  This family also contains polyphenol oxidases and some hemocyanins. Binds two copper ions via two sets of three histidines. This family is related to pfam00372."	"Eukaryota(0.79);Bacteria(0.21);"	"(1.00);"	"Aspergillaceae(0.27);Sordariaceae(0.07);Rhodobacteraceae(0.05);Ajellomycetaceae(0.05);Poaceae(0.04);"	"Aspergillus(0.27);Neurospora(0.07);Histoplasma(0.05);Streptomyces(0.02);Haliotis(0.02);"
"SRR10518895_132"	"1023"	"pfam00120"	"gnl|CDD|333855"	"1.04172e-10"	"4"	"522"	"-1"	"pfam00120, Gln-synt_C, Glutamine synthetase, catalytic domain.  "	"Bacteria(0.79);Archaea(0.16);Eukaryota(0.05);"	"(1.00);"	"Pseudomonadaceae(0.11);Phyllobacteriaceae(0.11);Sulfolobaceae(0.05);Caulobacteraceae(0.05);Streptomycetaceae(0.05);"	"Mesorhizobium(0.11);Pseudomonas(0.09);Sulfolobus(0.05);Streptomyces(0.05);Caulobacter(0.05);"
"SRR10518895_132"	"1023"	"pfam03951"	"gnl|CDD|335551"	"3.45582e-10"	"702"	"827"	"-2"	"pfam03951, Gln-synt_N, Glutamine synthetase, beta-Grasp domain.  "	"Bacteria(0.73);Archaea(0.22);Eukaryota(0.05);"	"(1.00);"	"(0.04);Corynebacteriaceae(0.04);Ruminococcaceae(0.04);Thermotogaceae(0.03);Bacillaceae(0.03);"	"Corynebacterium(0.04);Ruminococcus(0.03);Methanococcus(0.02);Fervidobacterium(0.02);Roseiflexus(0.02);"
"SRR10518895_133"	"1020"	"pfam03140"	"gnl|CDD|335236"	"1.5911e-49"	"95"	"1018"	"-3"	"pfam03140, DUF247, Plant protein of unknown function.  The function of the plant proteins constituting this family is unknown."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.45);Salicaceae(0.16);Fabaceae(0.10);Brassicaceae(0.10);Solanaceae(0.07);"	"Populus(0.16);Oryza(0.14);Glycine(0.10);Setaria(0.07);Solanum(0.07);"
"SRR10518895_134"	"1015"	"pfam00076"	"gnl|CDD|333819"	"2.34263e-20"	"90"	"293"	"3"	"pfam00076, RRM_1, RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain).  The RRM motif is probably diagnostic of an RNA binding protein. RRMs are found in a variety of RNA binding proteins, including various hnRNP proteins, proteins implicated in regulation of alternative splicing, and protein components of snRNPs. The motif also appears in a few single stranded DNA binding proteins. The RRM structure consists of four strands and two helices arranged in an alpha/beta sandwich, with a third helix present during RNA binding in some cases The C-terminal beta strand (4th strand) and final helix are hard to align and have been omitted in the SEED alignment The LA proteins have an N terminal rrm which is included in the seed. There is a second region towards the C-terminus that has some features characteristic of a rrm but does not appear to have the important structural core of a rrm. The LA proteins are one of the main autoantigens in Systemic lupus erythematosus (SLE), an autoimmune disease."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.39);Drosophilidae(0.31);Hominidae(0.10);Schizosaccharomycetaceae(0.06);Solanaceae(0.04);"	"Saccharomyces(0.39);Drosophila(0.31);Homo(0.10);Schizosaccharomyces(0.06);Solanum(0.04);"
"SRR10518895_134"	"1015"	"pfam00076"	"gnl|CDD|333819"	"7.19534e-09"	"402"	"590"	"3"	"pfam00076, RRM_1, RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain).  The RRM motif is probably diagnostic of an RNA binding protein. RRMs are found in a variety of RNA binding proteins, including various hnRNP proteins, proteins implicated in regulation of alternative splicing, and protein components of snRNPs. The motif also appears in a few single stranded DNA binding proteins. The RRM structure consists of four strands and two helices arranged in an alpha/beta sandwich, with a third helix present during RNA binding in some cases The C-terminal beta strand (4th strand) and final helix are hard to align and have been omitted in the SEED alignment The LA proteins have an N terminal rrm which is included in the seed. There is a second region towards the C-terminus that has some features characteristic of a rrm but does not appear to have the important structural core of a rrm. The LA proteins are one of the main autoantigens in Systemic lupus erythematosus (SLE), an autoimmune disease."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.39);Drosophilidae(0.31);Hominidae(0.10);Schizosaccharomycetaceae(0.06);Solanaceae(0.04);"	"Saccharomyces(0.39);Drosophila(0.31);Homo(0.10);Schizosaccharomyces(0.06);Solanum(0.04);"
"SRR10518895_136"	"1010"	"pfam00443"	"gnl|CDD|334078"	"2.61999e-19"	"151"	"489"	"1"	"pfam00443, UCH, Ubiquitin carboxyl-terminal hydrolase.  "	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.29);Rhabditidae(0.13);Brassicaceae(0.13);Schizosaccharomycetaceae(0.12);Hominidae(0.08);"	"Saccharomyces(0.27);Arabidopsis(0.13);Caenorhabditis(0.13);Schizosaccharomyces(0.12);Mus(0.06);"
"SRR10518895_137"	"1002"	"pfam12580"	"gnl|CDD|338413"	"1.19202e-48"	"2"	"343"	"2"	"pfam12580, TPPII, Tripeptidyl peptidase II.  This domain family is found in bacteria and eukaryotes, and is approximately 190 amino acids in length. The family is found in association with pfam00082. Tripeptidyl peptidase II (TPPII) is a crucial component of the proteolytic cascade acting downstream of the 26S proteasome in the ubiquitin-proteasome pathway. It is an amino peptidase belonging to the subtilase family removing tripeptides from the free N-terminus of oligopeptides."	"Eukaryota(0.98);Bacteria(0.02);"	"(1.00);"	"(0.07);Drosophilidae(0.05);Malasseziaceae(0.03);Culicidae(0.03);Funariaceae(0.03);"	"Drosophila(0.05);Physcomitrella(0.03);Malassezia(0.03);Pneumocystis(0.03);Anopheles(0.03);"
"SRR10518895_14"	"2208"	"pfam03109"	"gnl|CDD|281150"	"2.90593e-48"	"276"	"632"	"3"	"pfam03109, ABC1, ABC1 family.  This family includes ABC1 from yeast and AarF from E. coli. These proteins have a nuclear or mitochondrial subcellular location in eukaryotes. The exact molecular functions of these proteins is not clear, however yeast ABC1 suppresses a cytochrome b mRNA translation defect and is essential for the electron transfer in the bc 1 complex and E. coli AarF is required for ubiquinone production. It has been suggested that members of the ABC1 family are novel chaperonins. These proteins are unrelated to the ABC transporter proteins."	"Eukaryota(0.57);Bacteria(0.36);Archaea(0.04);Viruses(0.04);"	"(0.96);dsDNA viruses, no RNA stage(0.04);"	"Brassicaceae(0.18);Merismopediaceae(0.18);Drosophilidae(0.11);Schizosaccharomycetaceae(0.11);Saccharomycetaceae(0.07);"	"Synechocystis(0.18);Arabidopsis(0.18);Drosophila(0.11);Schizosaccharomyces(0.11);Saccharomyces(0.07);"
"SRR10518895_16"	"2173"	"pfam00978"	"gnl|CDD|250270"	"7.19601e-15"	"433"	"1050"	"1"	"pfam00978, RdRP_2, RNA dependent RNA polymerase.  This family may represent an RNA dependent RNA polymerase. The family also contains the following proteins: 2A protein from bromoviruses putative RNA dependent RNA polymerase from tobamoviruses Non structural polyprotein from togaviruses."	"Viruses(1.00);"	"ssRNA viruses(1.00);"	"Bromoviridae(0.31);Virgaviridae(0.29);Togaviridae(0.20);Closteroviridae(0.14);(0.03);"	"Alphavirus(0.20);Tobamovirus(0.11);Cucumovirus(0.09);Bromovirus(0.09);Ilarvirus(0.09);"
"SRR10518895_16"	"2173"	"pfam00983"	"gnl|CDD|279343"	"3.35584e-12"	"1570"	"2058"	"1"	"pfam00983, Tymo_coat, Tymovirus coat protein.  "	"unknown"	"unknown"	"unknown"	"unknown"
"SRR10518895_17"	"2130"	"pfam00083"	"gnl|CDD|333825"	"1.52698e-100"	"329"	"1660"	"2"	"pfam00083, Sugar_tr, Sugar (and other) transporter.  "	"Eukaryota(0.87);Bacteria(0.13);"	"(1.00);"	"Saccharomycetaceae(0.50);Muridae(0.13);Enterobacteriaceae(0.10);Trypanosomatidae(0.07);Aspergillaceae(0.03);"	"Saccharomyces(0.47);Mus(0.13);Escherichia(0.10);Leishmania(0.07);Aspergillus(0.03);"
"SRR10518895_18"	"2092"	"pfam13266"	"gnl|CDD|315847"	"4.38575e-57"	"1826"	"2092"	"-1"	"pfam13266, DUF4057, Protein of unknown function (DUF4057).  This family of proteins is functionally uncharacterized. This family of proteins is found in eukaryotes. Proteins in this family are typically between 279 and 322 amino acids in length."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.29);Fabaceae(0.14);Brassicaceae(0.14);Solanaceae(0.10);Salicaceae(0.10);"	"Oryza(0.19);Glycine(0.14);Solanum(0.10);Populus(0.10);Arabidopsis(0.10);"
"SRR10518895_18"	"2092"	"pfam00191"	"gnl|CDD|333913"	"2.07898e-21"	"172"	"366"	"1"	"pfam00191, Annexin, Annexin.  This family of annexins also includes giardin that has been shown to function as an annexin."	"Eukaryota(1.00);"	"(1.00);"	"Bovidae(0.18);Adrianichthyidae(0.16);Rhabditidae(0.14);Hominidae(0.10);Brassicaceae(0.08);"	"Bos(0.18);Oryzias(0.16);Caenorhabditis(0.14);Homo(0.10);Arabidopsis(0.08);"
"SRR10518895_18"	"2092"	"pfam00191"	"gnl|CDD|333913"	"2.74609e-20"	"859"	"1056"	"1"	"pfam00191, Annexin, Annexin.  This family of annexins also includes giardin that has been shown to function as an annexin."	"Eukaryota(1.00);"	"(1.00);"	"Bovidae(0.18);Adrianichthyidae(0.16);Rhabditidae(0.14);Hominidae(0.10);Brassicaceae(0.08);"	"Bos(0.18);Oryzias(0.16);Caenorhabditis(0.14);Homo(0.10);Arabidopsis(0.08);"
"SRR10518895_18"	"2092"	"pfam00191"	"gnl|CDD|333913"	"2.0479e-15"	"385"	"582"	"1"	"pfam00191, Annexin, Annexin.  This family of annexins also includes giardin that has been shown to function as an annexin."	"Eukaryota(1.00);"	"(1.00);"	"Bovidae(0.18);Adrianichthyidae(0.16);Rhabditidae(0.14);Hominidae(0.10);Brassicaceae(0.08);"	"Bos(0.18);Oryzias(0.16);Caenorhabditis(0.14);Homo(0.10);Arabidopsis(0.08);"
"SRR10518895_18"	"2092"	"pfam00191"	"gnl|CDD|333913"	"3.60979e-09"	"640"	"828"	"1"	"pfam00191, Annexin, Annexin.  This family of annexins also includes giardin that has been shown to function as an annexin."	"Eukaryota(1.00);"	"(1.00);"	"Bovidae(0.18);Adrianichthyidae(0.16);Rhabditidae(0.14);Hominidae(0.10);Brassicaceae(0.08);"	"Bos(0.18);Oryzias(0.16);Caenorhabditis(0.14);Homo(0.10);Arabidopsis(0.08);"
"SRR10518895_187"	"1193"	"pfam04755"	"gnl|CDD|309752"	"2.6532e-81"	"171"	"779"	"3"	"pfam04755, PAP_fibrillin, PAP_fibrillin.  This family identifies a conserved region found in a number of plastid lipid-associated proteins (PAPs), and in a number of putative fibrillin proteins."	"Eukaryota(0.75);Bacteria(0.25);"	"(1.00);"	"Brassicaceae(0.50);Merismopediaceae(0.17);Solanaceae(0.08);Fabaceae(0.08);Cucurbitaceae(0.08);"	"Arabidopsis(0.50);Synechocystis(0.17);Cucumis(0.08);Capsicum(0.08);Pisum(0.08);"
"SRR10518895_19"	"2049"	"pfam00931"	"gnl|CDD|307194"	"1.71305e-49"	"1308"	"2048"	"-2"	"pfam00931, NB-ARC, NB-ARC domain.  "	"Eukaryota(1.00);"	"(1.00);"	"Brassicaceae(0.86);Solanaceae(0.14);"	"Arabidopsis(0.86);Solanum(0.14);"
"SRR10518895_19"	"2049"	"pfam13855"	"gnl|CDD|338972"	"1.09296e-05"	"768"	"938"	"-2"	"pfam13855, LRR_8, Leucine rich repeat.  "	"Eukaryota(1.00);"	"(1.00);"	"Branchiostomidae(0.39);Drosophilidae(0.16);Culicidae(0.12);Tetraodontidae(0.06);Hominidae(0.06);"	"Branchiostoma(0.39);Drosophila(0.16);Culex(0.06);Homo(0.06);Tetraodon(0.06);"
"SRR10518895_2"	"4863"	"pfam06472"	"gnl|CDD|284003"	"5.84395e-97"	"3511"	"4335"	"-1"	"pfam06472, ABC_membrane_2, ABC transporter transmembrane region 2.  This domain covers the transmembrane of a small family of ABC transporters and shares sequence similarity with pfam00664. Mutations in this domain in ABCD3 are believed responsible for Zellweger Syndrome-2; mutations in ABCD1 are responsible for recessive X-linked adrenoleukodystrophy. A Saccharomyces cerevisiae homolog is involved in the import of long-chain fatty acids."	"Eukaryota(0.79);Bacteria(0.21);"	"(1.00);"	"Rhabditidae(0.17);Hominidae(0.08);Muridae(0.08);Mycobacteriaceae(0.08);Saccharomycetaceae(0.08);"	"Caenorhabditis(0.17);Homo(0.08);Neurospora(0.08);Arabidopsis(0.08);Mycobacterium(0.08);"
"SRR10518895_2"	"4863"	"pfam06472"	"gnl|CDD|284003"	"2.15128e-84"	"1549"	"2379"	"-1"	"pfam06472, ABC_membrane_2, ABC transporter transmembrane region 2.  This domain covers the transmembrane of a small family of ABC transporters and shares sequence similarity with pfam00664. Mutations in this domain in ABCD3 are believed responsible for Zellweger Syndrome-2; mutations in ABCD1 are responsible for recessive X-linked adrenoleukodystrophy. A Saccharomyces cerevisiae homolog is involved in the import of long-chain fatty acids."	"Eukaryota(0.79);Bacteria(0.21);"	"(1.00);"	"Rhabditidae(0.17);Hominidae(0.08);Muridae(0.08);Mycobacteriaceae(0.08);Saccharomycetaceae(0.08);"	"Caenorhabditis(0.17);Homo(0.08);Neurospora(0.08);Arabidopsis(0.08);Mycobacterium(0.08);"
"SRR10518895_2"	"4863"	"pfam00005"	"gnl|CDD|333758"	"5.21859e-22"	"2764"	"3204"	"-1"	"pfam00005, ABC_tran, ABC transporter.  ABC transporters for a large family of proteins responsible for translocation of a variety of compounds across biological membranes. ABC transporters are the largest family of proteins in many completely sequenced bacteria. ABC transporters are composed of two copies of this domain and two copies of a transmembrane domain pfam00664. These four domains may belong to a single polypeptide as in CFTR, or belong in different polypeptide chains."	"Bacteria(0.75);Eukaryota(0.25);"	"(1.00);"	"Enterobacteriaceae(0.42);Saccharomycetaceae(0.13);Pseudomonadaceae(0.08);Streptococcaceae(0.06);Streptomycetaceae(0.04);"	"Escherichia(0.30);Saccharomyces(0.13);Shigella(0.08);Pseudomonas(0.08);Streptomyces(0.04);"
"SRR10518895_2"	"4863"	"pfam00005"	"gnl|CDD|333758"	"4.55933e-13"	"733"	"1194"	"-1"	"pfam00005, ABC_tran, ABC transporter.  ABC transporters for a large family of proteins responsible for translocation of a variety of compounds across biological membranes. ABC transporters are the largest family of proteins in many completely sequenced bacteria. ABC transporters are composed of two copies of this domain and two copies of a transmembrane domain pfam00664. These four domains may belong to a single polypeptide as in CFTR, or belong in different polypeptide chains."	"Bacteria(0.75);Eukaryota(0.25);"	"(1.00);"	"Enterobacteriaceae(0.42);Saccharomycetaceae(0.13);Pseudomonadaceae(0.08);Streptococcaceae(0.06);Streptomycetaceae(0.04);"	"Escherichia(0.30);Saccharomyces(0.13);Shigella(0.08);Pseudomonas(0.08);Streptomyces(0.04);"
"SRR10518895_21"	"2471"	"pfam02453"	"gnl|CDD|334936"	"2.60393e-24"	"1442"	"1891"	"2"	"pfam02453, Reticulon, Reticulon.  Reticulon, also know as neuroendocrine-specific protein (NSP), is a protein of unknown function which associates with the endoplasmic reticulum. This family represents the C-terminal domain of the three reticulon isoforms and their homologs."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.13);Brassicaceae(0.08);Musaceae(0.07);Fabaceae(0.06);Solanaceae(0.06);"	"Musa(0.07);Glycine(0.06);Solanum(0.06);Arabidopsis(0.05);Amborella(0.04);"
"SRR10518895_211"	"1206"	"pfam01556"	"gnl|CDD|334589"	"8.65965e-47"	"758"	"1147"	"2"	"pfam01556, DnaJ_C, DnaJ C terminal domain.  This family consists of the C terminal region of the DnaJ protein. It is always found associated with pfam00226 and pfam00684. DnaJ is a chaperone associated with the Hsp70 heat-shock system involved in protein folding and renaturation after stress. The two C-terminal domains CTDI and CTDII, both incorporated in this family are necessary for maintaining the J-domains in their specific relative positions. Structural analysis of Structure 1nlt shows that PF00684 is nested within this DnaJ C-terminal region."	"Bacteria(0.66);Eukaryota(0.31);Archaea(0.03);"	"(1.00);"	"(0.08);Clostridiaceae(0.06);Saccharomycetaceae(0.03);Ruminococcaceae(0.02);Lachnospiraceae(0.02);"	"Clostridium(0.05);(0.03);Desulfovibrio(0.01);"
"SRR10518895_211"	"1206"	"pfam00226"	"gnl|CDD|333939"	"3.06333e-33"	"247"	"435"	"1"	"pfam00226, DnaJ, DnaJ domain.  DnaJ domains (J-domains) are associated with hsp70 heat-shock system and it is thought that this domain mediates the interaction. DnaJ-domain is therefore part of a chaperone (protein folding) system. The T-antigens, although not in Prosite are confirmed as DnaJ containing domains from literature."	"Eukaryota(0.72);Bacteria(0.26);Archaea(0.01);"	"(1.00);"	"Brassicaceae(0.15);Drosophilidae(0.12);Schizosaccharomycetaceae(0.08);Rhabditidae(0.08);Saccharomycetaceae(0.07);"	"Arabidopsis(0.15);Drosophila(0.12);Schizosaccharomyces(0.08);Caenorhabditis(0.08);Saccharomyces(0.07);"
"SRR10518895_22"	"1992"	"pfam01979"	"gnl|CDD|334771"	"5.14152e-20"	"528"	"1607"	"-2"	"pfam01979, Amidohydro_1, Amidohydrolase family.  This family of enzymes are a a large metal dependent hydrolase superfamily. The family includes Adenine deaminase EC:3.5.4.2 that hydrolyzes adenine to form hypoxanthine and ammonia. Adenine deaminases reaction is important for adenine utilisation as a purine and also as a nitrogen source. This family also includes dihydroorotase and N-acetylglucosamine-6-phosphate deacetylases, EC:3.5.1.25 These enzymes catalyze the reaction N-acetyl-D-glucosamine 6-phosphate + H2O <=> D-glucosamine 6-phosphate + acetate. This family includes the catalytic domain of urease alpha subunit. Dihydroorotases (EC:3.5.2.3) are also included."	"Bacteria(0.65);Archaea(0.22);Eukaryota(0.13);"	"(1.00);"	"Bacillaceae(0.13);Enterobacteriaceae(0.09);Methanobacteriaceae(0.07);Methanocaldococcaceae(0.06);Pasteurellaceae(0.04);"	"Bacillus(0.11);Escherichia(0.07);Methanothermobacter(0.07);Methanocaldococcus(0.06);Saccharomyces(0.04);"
"SRR10518895_23"	"1954"	"pfam03140"	"gnl|CDD|335236"	"1.21857e-52"	"550"	"1668"	"-2"	"pfam03140, DUF247, Plant protein of unknown function.  The function of the plant proteins constituting this family is unknown."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.45);Salicaceae(0.16);Fabaceae(0.10);Brassicaceae(0.10);Solanaceae(0.07);"	"Populus(0.16);Oryza(0.14);Glycine(0.10);Setaria(0.07);Solanum(0.07);"
"SRR10518895_27"	"1758"	"pfam07496"	"gnl|CDD|336710"	"8.1037e-07"	"127"	"237"	"1"	"pfam07496, zf-CW, CW-type Zinc Finger.  This domain appears to be a zinc finger. The alignment shows four conserved cysteine residues and a conserved tryptophan. It was first identified by, and is predicted to be a "highly specialized mononuclear four-cysteine zinc finger...that plays a role in DNA binding and/or promoting protein-protein interactions in complicated eukaryotic processes including...chromatin methylation status and early embryonic development." Weak homology to pfam00628 further evidences these predictions (personal obs: C Yeats). Twelve different CW-domain-containing protein subfamilies are described, with different subfamilies being characteristic of vertebrates, higher plants and other animals in which these domain is found."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.12);Brassicaceae(0.07);Mamiellaceae(0.04);Thalassiosiraceae(0.04);Solanaceae(0.04);"	"Arabidopsis(0.04);Micromonas(0.04);Solanum(0.04);Thalassiosira(0.04);Latimeria(0.03);"
"SRR10518895_28"	"1757"	"pfam01070"	"gnl|CDD|334372"	"8.00793e-07"	"526"	"633"	"-3"	"pfam01070, FMN_dh, FMN-dependent dehydrogenase.  "	"Bacteria(0.74);Eukaryota(0.24);Archaea(0.02);"	"(1.00);"	"Rhodobacteraceae(0.13);Aspergillaceae(0.06);Comamonadaceae(0.04);Burkholderiaceae(0.03);Rhizobiaceae(0.03);"	"Aspergillus(0.06);(0.05);Sagittula(0.04);Cryptococcus(0.03);Sphingomonas(0.03);"
"SRR10518895_29"	"1752"	"pfam03914"	"gnl|CDD|335527"	"4.80453e-53"	"731"	"1261"	"2"	"pfam03914, CBF, CBF/Mak21 family.  "	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.10);(0.07);Debaryomycetaceae(0.05);Drosophilidae(0.02);Aspergillaceae(0.02);"	"Drosophila(0.02);Tetrapisispora(0.02);Eremothecium(0.02);Dictyostelium(0.01);Aspergillus(0.01);"
"SRR10518895_3"	"3969"	"pfam06957"	"gnl|CDD|311108"	"0"	"2305"	"3495"	"1"	"pfam06957, COPI_C, Coatomer (COPI) alpha subunit C-terminus.  This family represents the C-terminus (approximately 500 residues) of the eukaryotic coatomer alpha subunit. Coatomer (COPI) is a large cytosolic protein complex which forms a coat around vesicles budding from the Golgi apparatus. Such coatomer-coated vesicles have been proposed to play a role in many distinct steps of intracellular transport. Note that many family members also contain the pfam04053 domain."	"Eukaryota(1.00);"	"(1.00);"	"(0.06);Brassicaceae(0.06);Amborellaceae(0.06);Mamiellaceae(0.06);Poaceae(0.06);"	"Amborella(0.06);Micromonas(0.06);Daphnia(0.03);Brassica(0.03);Ciona(0.03);"
