#query_id	query_length	cdd_id	hit_id	evalue	startQ	endQ	frame	description	superkingdom	no rank	family	genus
"SRR10518967_127"	"1139"	"pfam03953"	"gnl|CDD|367740"	"6.38357e-75"	"324"	"713"	"3"	"pfam03953, Tubulin_C, Tubulin C-terminal domain.  This family includes the tubulin alpha, beta and gamma chains. Members of this family are involved in polymer formation. Tubulins are GTPases. FtsZ can polymerize into tubes, sheets, and rings in vitro and is ubiquitous in eubacteria and archaea. Tubulin is the major component of microtubules. (The FtsZ GTPases have been split into their won family)."	"Eukaryota(1.00);"	"(1.00);"	"(0.11);Drosophilidae(0.08);Schizosaccharomycetaceae(0.08);Rhabditidae(0.08);Reticulomyxidae(0.08);"	"Caenorhabditis(0.08);Schizosaccharomyces(0.08);Drosophila(0.08);Dictyostelium(0.08);Reticulomyxa(0.08);"
"SRR10518967_127"	"1139"	"pfam00091"	"gnl|CDD|333832"	"9.40225e-13"	"24"	"176"	"3"	"pfam00091, Tubulin, Tubulin/FtsZ family, GTPase domain.  This family includes the tubulin alpha, beta and gamma chains, as well as the bacterial FtsZ family of proteins. Members of this family are involved in polymer formation. FtsZ is the polymer-forming protein of bacterial cell division. It is part of a ring in the middle of the dividing cell that is required for constriction of cell membrane and cell envelope to yield two daughter cells. FtsZ and tubulin are GTPases. FtsZ can polymerize into tubes, sheets, and rings in vitro and is ubiquitous in eubacteria and archaea. Tubulin is the major component of microtubules."	"Eukaryota(0.43);Bacteria(0.36);Archaea(0.21);"	"(1.00);"	"(0.05);Parameciidae(0.05);Mycoplasmataceae(0.05);Hominidae(0.03);Thermoplasmataceae(0.03);"	"Mycoplasma(0.05);Paramecium(0.05);Dictyostelium(0.03);Homo(0.03);Thermoplasma(0.03);"
"SRR10518967_1283"	"1249"	"pfam00183"	"gnl|CDD|365929"	"1.24029e-45"	"572"	"952"	"2"	"pfam00183, HSP90, Hsp90 protein.  "	"Eukaryota(1.00);"	"(1.00);"	"(0.12);Salpingoecidae(0.04);Mamiellaceae(0.02);Cionidae(0.02);Onchocercidae(0.02);"	"Mucor(0.02);Micromonas(0.02);Clonorchis(0.02);Amborella(0.02);Blastocystis(0.02);"
"SRR10518967_1283"	"1249"	"pfam00183"	"gnl|CDD|365929"	"5.54154e-37"	"961"	"1209"	"1"	"pfam00183, HSP90, Hsp90 protein.  "	"Eukaryota(1.00);"	"(1.00);"	"(0.12);Salpingoecidae(0.04);Mamiellaceae(0.02);Cionidae(0.02);Onchocercidae(0.02);"	"Mucor(0.02);Micromonas(0.02);Clonorchis(0.02);Amborella(0.02);Blastocystis(0.02);"
"SRR10518967_1283"	"1249"	"pfam13589"	"gnl|CDD|372641"	"7.67467e-09"	"127"	"534"	"1"	"pfam13589, HATPase_c_3, Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase.  This family represents, additionally, the structurally related ATPase domains of histidine kinase, DNA gyrase B and HSP90."	"Bacteria(0.76);Eukaryota(0.24);"	"(1.00);"	"Pseudomonadaceae(0.10);Flavobacteriaceae(0.10);Ajellomycetaceae(0.10);Geobacteraceae(0.10);Bacillaceae(0.10);"	"Geobacter(0.10);Idiomarina(0.05);Shewanella(0.05);Paracoccidioides(0.05);Pseudomonas(0.05);"
"SRR10518967_129"	"1135"	"pfam12819"	"gnl|CDD|372329"	"7.89989e-27"	"6"	"983"	"3"	"pfam12819, Malectin_like, Carbohydrate-binding protein of the ER.  Malectin is a membrane-anchored protein of the endoplasmic reticulum that recognizes and binds Glc2-N-glycan. The domain is found on a number of plant receptor kinases."	"Eukaryota(1.00);"	"(1.00);"	"Brassicaceae(0.48);Poaceae(0.27);Euphorbiaceae(0.11);Salicaceae(0.05);Vitaceae(0.04);"	"Arabidopsis(0.48);Oryza(0.27);Ricinus(0.11);Populus(0.05);Vitis(0.04);"
"SRR10518967_13"	"2593"	"pfam00488"	"gnl|CDD|366127"	"5.00117e-31"	"1444"	"1998"	"1"	"pfam00488, MutS_V, MutS domain V.  This domain is found in proteins of the MutS family (DNA mismatch repair proteins) and is found associated with pfam01624, pfam05188, pfam05192 and pfam05190. The mutS family of proteins is named after the Salmonella typhimurium MutS protein involved in mismatch repair; other members of the family included the eukaryotic MSH 1,2,3, 4,5 and 6 proteins. These have various roles in DNA repair and recombination. Human MSH has been implicated in non-polyposis colorectal carcinoma (HNPCC) and is a mismatch binding protein. The aligned region corresponds with domain V of Thermus aquaticus MutS, which contains a Walker A motif, and is structurally similar to the ATPase domain of ABC transporters."	"Bacteria(0.65);Eukaryota(0.32);Archaea(0.03);"	"(1.00);"	"Saccharomycetaceae(0.06);Schizosaccharomycetaceae(0.06);Brassicaceae(0.06);Spirochaetaceae(0.03);Streptococcaceae(0.03);"	"Saccharomyces(0.06);Arabidopsis(0.06);Schizosaccharomyces(0.06);Buchnera(0.03);Halobacterium(0.03);"
"SRR10518967_130"	no_hit
"SRR10518967_131"	"1131"	"pfam04774"	"gnl|CDD|368109"	"7.71115e-23"	"519"	"842"	"3"	"pfam04774, HABP4_PAI-RBP1, Hyaluronan / mRNA binding family.  This family includes the HABP4 family of hyaluronan-binding proteins, and the PAI-1 mRNA-binding protein, PAI-RBP1. HABP4 has been observed to bind hyaluronan (a glucosaminoglycan), but it is not known whether this is its primary role in vivo. It has also been observed to bind RNA, but with a lower affinity than that for hyaluronan. PAI-1 mRNA-binding protein specifically binds the mRNA of type-1 plasminogen activator inhibitor (PAI-1), and is thought to be involved in regulation of mRNA stability. However, in both cases, the sequence motifs predicted to be important for ligand binding are not conserved throughout the family, so it is not known whether members of this family share a common function."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.12);Brassicaceae(0.11);Drosophilidae(0.09);Musaceae(0.07);Salicaceae(0.04);"	"Drosophila(0.09);Musa(0.07);Brassica(0.05);Arabidopsis(0.05);Populus(0.04);"
"SRR10518967_131"	"1131"	"pfam09598"	"gnl|CDD|370576"	"1.12812e-10"	"72"	"275"	"3"	"pfam09598, Stm1_N, Stm1.  This region is found at the N terminal of the Stm1 protein. Stm1 is a G4 quadraplex and purine motif triplex nucleic acid-binding protein. It has been implicated in many biological processes including apoptosis and telomere biosynthesis. Stm1 is known to interact with CDC13, and is known to associate with ribosomes and nuclear telomere cap complexes."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.16);Brassicaceae(0.09);(0.04);Aspergillaceae(0.04);Fabaceae(0.04);"	"Brassica(0.04);Musa(0.04);Oryza(0.04);Vitis(0.04);Arabidopsis(0.04);"
"SRR10518967_132"	"1124"	"pfam00076"	"gnl|CDD|333819"	"3.53384e-20"	"147"	"350"	"3"	"pfam00076, RRM_1, RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain).  The RRM motif is probably diagnostic of an RNA binding protein. RRMs are found in a variety of RNA binding proteins, including various hnRNP proteins, proteins implicated in regulation of alternative splicing, and protein components of snRNPs. The motif also appears in a few single stranded DNA binding proteins. The RRM structure consists of four strands and two helices arranged in an alpha/beta sandwich, with a third helix present during RNA binding in some cases The C-terminal beta strand (4th strand) and final helix are hard to align and have been omitted in the SEED alignment The LA proteins have an N terminal rrm which is included in the seed. There is a second region towards the C-terminus that has some features characteristic of a rrm but does not appear to have the important structural core of a rrm. The LA proteins are one of the main autoantigens in Systemic lupus erythematosus (SLE), an autoimmune disease."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.39);Drosophilidae(0.31);Hominidae(0.10);Schizosaccharomycetaceae(0.06);Solanaceae(0.04);"	"Saccharomyces(0.39);Drosophila(0.31);Homo(0.10);Schizosaccharomyces(0.06);Solanum(0.04);"
"SRR10518967_132"	"1124"	"pfam00076"	"gnl|CDD|333819"	"8.45762e-09"	"459"	"647"	"3"	"pfam00076, RRM_1, RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain).  The RRM motif is probably diagnostic of an RNA binding protein. RRMs are found in a variety of RNA binding proteins, including various hnRNP proteins, proteins implicated in regulation of alternative splicing, and protein components of snRNPs. The motif also appears in a few single stranded DNA binding proteins. The RRM structure consists of four strands and two helices arranged in an alpha/beta sandwich, with a third helix present during RNA binding in some cases The C-terminal beta strand (4th strand) and final helix are hard to align and have been omitted in the SEED alignment The LA proteins have an N terminal rrm which is included in the seed. There is a second region towards the C-terminus that has some features characteristic of a rrm but does not appear to have the important structural core of a rrm. The LA proteins are one of the main autoantigens in Systemic lupus erythematosus (SLE), an autoimmune disease."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.39);Drosophilidae(0.31);Hominidae(0.10);Schizosaccharomycetaceae(0.06);Solanaceae(0.04);"	"Saccharomyces(0.39);Drosophila(0.31);Homo(0.10);Schizosaccharomyces(0.06);Solanum(0.04);"
"SRR10518967_133"	"1118"	"pfam00505"	"gnl|CDD|366139"	"9.87692e-19"	"592"	"798"	"-3"	"pfam00505, HMG_box, HMG (high mobility group) box.  "	"Eukaryota(0.94);Viruses(0.06);"	"(0.94);dsDNA viruses, no RNA stage(0.06);"	"Hominidae(0.17);Schizosaccharomycetaceae(0.11);Sordariaceae(0.11);Pleosporaceae(0.06);Muridae(0.06);"	"Neurospora(0.11);Schizosaccharomyces(0.11);Homo(0.11);Saccharomyces(0.06);Triticum(0.06);"
"SRR10518967_135"	"1111"	"pfam00180"	"gnl|CDD|333905"	"1.50086e-141"	"335"	"1111"	"-1"	"pfam00180, Iso_dh, Isocitrate/isopropylmalate dehydrogenase.  "	"Bacteria(0.53);Eukaryota(0.47);"	"(1.00);"	"Bacillaceae(0.20);Dipodascaceae(0.07);Leptospiraceae(0.07);Streptococcaceae(0.07);Schizosaccharomycetaceae(0.07);"	"Bacillus(0.20);Bos(0.07);Neurospora(0.07);Schizosaccharomyces(0.07);Yarrowia(0.07);"
"SRR10518967_136"	"1108"	"pfam04432"	"gnl|CDD|377356"	"1.51115e-31"	"281"	"706"	"2"	"pfam04432, FrhB_FdhB_C, Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C-terminus.  Coenzyme F420 hydrogenase (EC:1.12.99.1) reduces the low-potential two-electron acceptor coenzyme F420. This family contains the C termini of F420 hydrogenase and dehydrogenase beta subunits,. The N-terminus of Methanobacterium formicicum formate dehydrogenase beta chain (EC:1.2.1.2) is also a member of this family. This region is often found in association with the 4Fe-4S binding domain, fer4 (pfam00037)."	"Archaea(0.61);Bacteria(0.36);Eukaryota(0.03);"	"(1.00);"	"Methanobacteriaceae(0.12);Methanomicrobiaceae(0.09);Methanosarcinaceae(0.07);Methanoregulaceae(0.05);Methanococcaceae(0.05);"	"Methanobrevibacter(0.07);Methanococcus(0.05);Clostridium(0.05);Methanoculleus(0.03);Archaeoglobus(0.03);"
"SRR10518967_136"	"1108"	"pfam04422"	"gnl|CDD|377353"	"5.66179e-25"	"26"	"250"	"2"	"pfam04422, FrhB_FdhB_N, Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term.  Coenzyme F420 hydrogenase (EC:1.12.99.1) reduces the low-potential two-electron acceptor coenzyme F420. This family contains the N termini of F420 hydrogenase and dehydrogenase beta subunits,. The N-terminus of Methanobacterium formicicum formate dehydrogenase beta chain (EC:1.2.1.2) is also a member of this family. This region is often found in association with the 4Fe-4S binding domain, fer4 (pfam00037)."	"Archaea(0.57);Bacteria(0.38);Eukaryota(0.05);"	"(1.00);"	"Methanomicrobiaceae(0.11);Methanobacteriaceae(0.10);Methanosarcinaceae(0.08);Methanoregulaceae(0.06);Methanococcaceae(0.05);"	"Methanococcus(0.05);Methanobrevibacter(0.05);Methanoculleus(0.04);Methanoregula(0.03);Methanolacinia(0.03);"
"SRR10518967_140"	"1101"	"pfam07724"	"gnl|CDD|369486"	"2.87e-34"	"299"	"913"	"-3"	"pfam07724, AAA_2, AAA domain (Cdc48 subfamily).  This Pfam entry includes some of the AAA proteins not detected by the pfam00004 model."	"Bacteria(0.85);Eukaryota(0.15);"	"(1.00);"	"Helicobacteraceae(0.07);Pseudomonadaceae(0.04);Streptococcaceae(0.04);Bacillaceae(0.04);Chlorobiaceae(0.03);"	"Helicobacter(0.05);Treponema(0.03);Chlorobaculum(0.03);Clostridium(0.03);Pseudomonas(0.03);"
"SRR10518967_140"	"1101"	"pfam10431"	"gnl|CDD|378433"	"2.78237e-09"	"71"	"280"	"-3"	"pfam10431, ClpB_D2-small, C-terminal, D2-small domain, of ClpB protein.  This is the C-terminal domain of ClpB protein, referred to as the D2-small domain, and is a mixed alpha-beta structure. Compared with the D1-small domain (included in AAA, pfam00004) it lacks the long coiled-coil insertion, and instead of helix C4 contains a beta-strand (e3) that is part of a three stranded beta-pleated sheet. In Thermophilus the whole protein forms a hexamer with the D1-small and D2-small domains located on the outside of the hexamer, with the long coiled-coil being exposed on the surface. The D2-small domain is essential for oligomerization, forming a tight interface with the D2-large domain of a neighboring subunit and thereby providing enough binding energy to stabilize the functional assembly. The domain is associated with two Clp_N, pfam02861, at the N-terminus as well as AAA, pfam00004 and AAA_2, pfam07724."	"Bacteria(0.90);Eukaryota(0.10);"	"(1.00);"	"Clostridiaceae(0.05);Bacillaceae(0.04);Streptococcaceae(0.04);(0.03);Lactobacillaceae(0.03);"	"Clostridium(0.04);Streptococcus(0.03);Lactobacillus(0.02);Bacillus(0.02);Pseudomonas(0.02);"
"SRR10518967_142"	"1096"	"pfam05175"	"gnl|CDD|368316"	"4.01065e-13"	"222"	"728"	"-3"	"pfam05175, MTS, Methyltransferase small domain.  This domain is found in ribosomal RNA small subunit methyltransferase C as well as other methyltransferases."	"Bacteria(0.96);Archaea(0.04);"	"(1.00);"	"Vibrionaceae(0.16);Pseudomonadaceae(0.08);Streptococcaceae(0.04);Thermotogaceae(0.04);Deinococcaceae(0.04);"	"Vibrio(0.12);Pseudomonas(0.08);Caulobacter(0.04);Methanopyrus(0.04);Acinetobacter(0.04);"
"SRR10518967_143"	"1093"	"pfam01780"	"gnl|CDD|376613"	"1.57787e-45"	"529"	"783"	"-2"	"pfam01780, Ribosomal_L37ae, Ribosomal L37ae protein family.  This ribosomal protein is found in archaebacteria and eukaryotes. It contains four conserved cysteine residues that may bind to zinc."	"Eukaryota(0.57);Archaea(0.43);"	"(1.00);"	"(0.06);Tupaiidae(0.06);Methanosarcinaceae(0.06);Desulfurococcaceae(0.05);Archaeoglobaceae(0.04);"	"Tupaia(0.06);Archaeoglobus(0.03);Methanococcus(0.02);Methanosaeta(0.02);Halobacterium(0.02);"
"SRR10518967_143"	"1093"	"pfam02496"	"gnl|CDD|367107"	"2.25453e-08"	"831"	"1016"	"3"	"pfam02496, ABA_WDS, ABA/WDS induced protein.  This is a family of plant proteins induced by water deficit stress (WDS), or abscisic acid (ABA) stress and ripening."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.60);Musaceae(0.15);Selaginellaceae(0.10);Salicaceae(0.05);Myrtaceae(0.05);"	"Oryza(0.20);Musa(0.15);Triticum(0.10);Selaginella(0.10);Setaria(0.10);"
"SRR10518967_144"	"1092"	"pfam09280"	"gnl|CDD|370404"	"3.07809e-24"	"146"	"316"	"-3"	"pfam09280, XPC-binding, XPC-binding domain.  Members of this family adopt a structure consisting of four alpha helices, arranged in an array. They bind specifically and directly to the xeroderma pigmentosum group C protein (XPC) to initiate nucleotide excision repair."	"Eukaryota(1.00);"	"(1.00);"	"(0.11);Poaceae(0.04);Drosophilidae(0.04);Debaryomycetaceae(0.04);Orbiliaceae(0.02);"	"Drosophila(0.04);Dictyostelium(0.03);Anopheles(0.02);Zea(0.02);Glycine(0.02);"
"SRR10518967_144"	"1092"	"pfam00240"	"gnl|CDD|365970"	"3.37499e-16"	"860"	"1078"	"-3"	"pfam00240, ubiquitin, Ubiquitin family.  This family contains a number of ubiquitin-like proteins: SUMO (smt3 homolog), Nedd8, Elongin B, Rub1, and Parkin. A number of them are thought to carry a distinctive five-residue motif termed the proteasome-interacting motif (PIM), which may have a biologically significant role in protein delivery to proteasomes and recruitment of proteasomes to transcription sites."	"Eukaryota(1.00);"	"(1.00);"	"Brassicaceae(0.31);Rhabditidae(0.15);Drosophilidae(0.13);Schizosaccharomycetaceae(0.12);Muridae(0.10);"	"Arabidopsis(0.31);Caenorhabditis(0.15);Drosophila(0.13);Schizosaccharomyces(0.12);Mus(0.10);"
"SRR10518967_144"	"1092"	"pfam00627"	"gnl|CDD|366207"	"1.62052e-08"	"512"	"625"	"-3"	"pfam00627, UBA, UBA/TS-N domain.  This small domain is composed of three alpha helices. This family includes the previously defined UBA and TS-N domains. The UBA-domain (ubiquitin associated domain) is a novel sequence motif found in several proteins having connections to ubiquitin and the ubiquitination pathway. The structure of the UBA domain consists of a compact three helix bundle. This domain is found at the N-terminus of EF-TS hence the name TS-N. The structure of EF-TS is known and this domain is implicated in its interaction with EF-TU. The domain has been found in non EF-TS proteins such as alpha-NAC and MJ0280."	"Eukaryota(1.00);"	"(1.00);"	"Drosophilidae(0.27);Schizosaccharomycetaceae(0.12);Muridae(0.10);Rhabditidae(0.10);Brassicaceae(0.10);"	"Drosophila(0.27);Schizosaccharomyces(0.12);Arabidopsis(0.10);Caenorhabditis(0.10);Mus(0.08);"
"SRR10518967_144"	"1092"	"pfam00627"	"gnl|CDD|366207"	"9.12011e-05"	"2"	"82"	"-3"	"pfam00627, UBA, UBA/TS-N domain.  This small domain is composed of three alpha helices. This family includes the previously defined UBA and TS-N domains. The UBA-domain (ubiquitin associated domain) is a novel sequence motif found in several proteins having connections to ubiquitin and the ubiquitination pathway. The structure of the UBA domain consists of a compact three helix bundle. This domain is found at the N-terminus of EF-TS hence the name TS-N. The structure of EF-TS is known and this domain is implicated in its interaction with EF-TU. The domain has been found in non EF-TS proteins such as alpha-NAC and MJ0280."	"Eukaryota(1.00);"	"(1.00);"	"Drosophilidae(0.27);Schizosaccharomycetaceae(0.12);Muridae(0.10);Rhabditidae(0.10);Brassicaceae(0.10);"	"Drosophila(0.27);Schizosaccharomyces(0.12);Arabidopsis(0.10);Caenorhabditis(0.10);Mus(0.08);"
"SRR10518967_145"	"1092"	"pfam00504"	"gnl|CDD|366138"	"5.2327e-34"	"277"	"510"	"1"	"pfam00504, Chloroa_b-bind, Chlorophyll A-B binding protein.  "	"Eukaryota(1.00);"	"(1.00);"	"Euglenaceae(0.09);Chlamydomonadaceae(0.09);Mesostigmataceae(0.08);Poaceae(0.08);Bathycoccaceae(0.06);"	"Euglena(0.09);Chlamydomonas(0.09);Mesostigma(0.08);Ostreococcus(0.06);Guillardia(0.05);"
"SRR10518967_145"	"1092"	"pfam01370"	"gnl|CDD|366597"	"1.07363e-30"	"560"	"1024"	"2"	"pfam01370, Epimerase, NAD dependent epimerase/dehydratase family.  This family of proteins utilize NAD as a cofactor. The proteins in this family use nucleotide-sugar substrates for a variety of chemical reactions."	"Bacteria(0.84);Eukaryota(0.09);Archaea(0.06);Viruses(0.01);"	"(0.99);dsDNA viruses, no RNA stage(0.01);"	"Streptomycetaceae(0.14);Enterobacteriaceae(0.11);Rhizobiaceae(0.04);Bacillaceae(0.04);Pasteurellaceae(0.04);"	"Streptomyces(0.14);Escherichia(0.06);Salmonella(0.04);Bacillus(0.04);Sinorhizobium(0.03);"
"SRR10518967_147"	"1089"	"pfam00271"	"gnl|CDD|365992"	"3.11836e-28"	"92"	"430"	"2"	"pfam00271, Helicase_C, Helicase conserved C-terminal domain.  The Prosite family is restricted to DEAD/H helicases, whereas this domain family is found in a wide variety of helicases and helicase related proteins. It may be that this is not an autonomously folding unit, but an integral part of the helicase."	"Eukaryota(0.61);Bacteria(0.25);Viruses(0.08);Archaea(0.07);"	"(0.92);dsDNA viruses, no RNA stage(0.04);ssRNA viruses(0.03);"	"Brassicaceae(0.11);Schizosaccharomycetaceae(0.09);Saccharomycetaceae(0.09);Drosophilidae(0.09);Rhabditidae(0.06);"	"Arabidopsis(0.11);Drosophila(0.09);Schizosaccharomyces(0.09);Saccharomyces(0.08);Caenorhabditis(0.06);"
"SRR10518967_148"	"1088"	"pfam01070"	"gnl|CDD|376451"	"1.30042e-160"	"1"	"927"	"1"	"pfam01070, FMN_dh, FMN-dependent dehydrogenase.  "	"Bacteria(0.74);Eukaryota(0.24);Archaea(0.02);"	"(1.00);"	"Rhodobacteraceae(0.13);Aspergillaceae(0.06);Comamonadaceae(0.04);Burkholderiaceae(0.03);Rhizobiaceae(0.03);"	"Aspergillus(0.06);(0.05);Sagittula(0.04);Cryptococcus(0.03);Sphingomonas(0.03);"
"SRR10518967_149"	"1086"	"pfam14629"	"gnl|CDD|373172"	"1.16759e-46"	"3"	"494"	"-2"	"pfam14629, ORC4_C, Origin recognition complex (ORC) subunit 4 C-terminus.  This entry represents the C-terminus of origin recognition complex subunit 4."	"Eukaryota(1.00);"	"(1.00);"	"Debaryomycetaceae(0.08);Saccharomycetaceae(0.07);(0.06);Aspergillaceae(0.04);Ustilaginaceae(0.04);"	"Drosophila(0.04);Aspergillus(0.03);Candida(0.03);Schizosaccharomyces(0.02);Pneumocystis(0.01);"
"SRR10518967_149"	"1086"	"pfam13191"	"gnl|CDD|379062"	"2.00006e-06"	"627"	"980"	"-2"	"pfam13191, AAA_16, AAA ATPase domain.  This family of domains contain a P-loop motif that is characteristic of the AAA superfamily."	"Bacteria(0.73);Eukaryota(0.19);Archaea(0.07);"	"(1.00);"	"(0.05);Kofleriaceae(0.05);Streptomycetaceae(0.04);Burkholderiaceae(0.04);Nostocaceae(0.03);"	"Haliangium(0.05);Streptomyces(0.04);Burkholderia(0.03);Nostoc(0.03);Mycobacterium(0.03);"
"SRR10518967_15"	"2530"	"pfam13266"	"gnl|CDD|372541"	"8.76861e-71"	"2181"	"2528"	"-3"	"pfam13266, DUF4057, Protein of unknown function (DUF4057).  This family of proteins is functionally uncharacterized. This family of proteins is found in eukaryotes. Proteins in this family are typically between 279 and 322 amino acids in length."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.29);Fabaceae(0.14);Brassicaceae(0.14);Solanaceae(0.10);Salicaceae(0.10);"	"Oryza(0.19);Glycine(0.14);Solanum(0.10);Populus(0.10);Arabidopsis(0.10);"
"SRR10518967_15"	"2530"	"pfam00191"	"gnl|CDD|365936"	"1.25465e-22"	"495"	"689"	"3"	"pfam00191, Annexin, Annexin.  This family of annexins also includes giardin that has been shown to function as an annexin."	"Eukaryota(1.00);"	"(1.00);"	"Bovidae(0.18);Adrianichthyidae(0.16);Rhabditidae(0.14);Hominidae(0.10);Brassicaceae(0.08);"	"Bos(0.18);Oryzias(0.16);Caenorhabditis(0.14);Homo(0.10);Arabidopsis(0.08);"
"SRR10518967_15"	"2530"	"pfam00191"	"gnl|CDD|365936"	"1.97311e-21"	"1182"	"1379"	"3"	"pfam00191, Annexin, Annexin.  This family of annexins also includes giardin that has been shown to function as an annexin."	"Eukaryota(1.00);"	"(1.00);"	"Bovidae(0.18);Adrianichthyidae(0.16);Rhabditidae(0.14);Hominidae(0.10);Brassicaceae(0.08);"	"Bos(0.18);Oryzias(0.16);Caenorhabditis(0.14);Homo(0.10);Arabidopsis(0.08);"
"SRR10518967_15"	"2530"	"pfam00191"	"gnl|CDD|365936"	"2.1649e-16"	"708"	"905"	"3"	"pfam00191, Annexin, Annexin.  This family of annexins also includes giardin that has been shown to function as an annexin."	"Eukaryota(1.00);"	"(1.00);"	"Bovidae(0.18);Adrianichthyidae(0.16);Rhabditidae(0.14);Hominidae(0.10);Brassicaceae(0.08);"	"Bos(0.18);Oryzias(0.16);Caenorhabditis(0.14);Homo(0.10);Arabidopsis(0.08);"
"SRR10518967_15"	"2530"	"pfam00191"	"gnl|CDD|365936"	"5.82602e-10"	"963"	"1151"	"3"	"pfam00191, Annexin, Annexin.  This family of annexins also includes giardin that has been shown to function as an annexin."	"Eukaryota(1.00);"	"(1.00);"	"Bovidae(0.18);Adrianichthyidae(0.16);Rhabditidae(0.14);Hominidae(0.10);Brassicaceae(0.08);"	"Bos(0.18);Oryzias(0.16);Caenorhabditis(0.14);Homo(0.10);Arabidopsis(0.08);"
"SRR10518967_150"	"1079"	"pfam13947"	"gnl|CDD|372835"	"2.26741e-05"	"167"	"475"	"2"	"pfam13947, GUB_WAK_bind, Wall-associated receptor kinase galacturonan-binding.  This cysteine-rich GUB_WAK_bind domain is the extracellular part of this serine/threonine kinase that binds to the cell-wall pectins."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.64);Salicaceae(0.15);Brassicaceae(0.08);Vitaceae(0.06);Euphorbiaceae(0.06);"	"Oryza(0.37);Sorghum(0.24);Populus(0.15);Arabidopsis(0.08);Vitis(0.06);"
"SRR10518967_152"	"1076"	"pfam03071"	"gnl|CDD|281116"	"0"	"2"	"1060"	"-2"	"pfam03071, GNT-I, GNT-I family.  Alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase (GNT-I, GLCNAC-T I) EC:2.4.1.101 transfers N-acetyl-D-glucosamine from UDP to high-mannose glycoprotein N-oligosaccharide. This is an essential step in the synthesis of complex or hybrid-type N-linked oligosaccharides. The enzyme is an integral membrane protein localized to the Golgi apparatus, and is probably distributed in all tissues. The catalytic domain is located at the C-terminus."	"Eukaryota(1.00);"	"(1.00);"	"Hominidae(0.25);Solanaceae(0.25);Rhabditidae(0.25);Brassicaceae(0.25);"	"Solanum(0.25);Caenorhabditis(0.25);Arabidopsis(0.25);Homo(0.25);"
"SRR10518967_153"	"1071"	"pfam01040"	"gnl|CDD|376441"	"1.12705e-28"	"82"	"825"	"-1"	"pfam01040, UbiA, UbiA prenyltransferase family.  "	"Bacteria(0.72);Eukaryota(0.20);Archaea(0.09);"	"(1.00);"	"(0.05);Flavobacteriaceae(0.03);Bacillaceae(0.02);Natrialbaceae(0.02);Pseudomonadaceae(0.02);"	"(0.02);Bacillus(0.02);Pseudomonas(0.01);Streptomyces(0.01);Corynebacterium(0.01);"
"SRR10518967_155"	no_hit
"SRR10518967_156"	"1066"	"pfam00867"	"gnl|CDD|366346"	"9.97053e-45"	"438"	"701"	"-3"	"pfam00867, XPG_I, XPG I-region.  "	"Eukaryota(0.74);Archaea(0.24);Viruses(0.02);"	"(0.98);dsDNA viruses, no RNA stage(0.02);"	"Saccharomycetaceae(0.12);Debaryomycetaceae(0.09);Culicidae(0.04);Plasmodiidae(0.04);Edwardsiidae(0.03);"	"Plasmodium(0.04);Saccharomyces(0.04);Kluyveromyces(0.03);Eremothecium(0.03);Yarrowia(0.03);"
"SRR10518967_156"	"1066"	"pfam00752"	"gnl|CDD|334236"	"1.92533e-27"	"816"	"1064"	"-3"	"pfam00752, XPG_N, XPG N-terminal domain.  "	"Eukaryota(1.00);"	"(1.00);"	"Schizosaccharomycetaceae(0.50);Saccharomycetaceae(0.38);Hominidae(0.12);"	"Schizosaccharomyces(0.50);Saccharomyces(0.38);Homo(0.12);"
"SRR10518967_157"	"1065"	"pfam03949"	"gnl|CDD|367739"	"1.86143e-113"	"2"	"697"	"-3"	"pfam03949, Malic_M, Malic enzyme, NAD binding domain.  "	"Bacteria(0.50);Eukaryota(0.50);"	"(1.00);"	"Bacillaceae(0.10);Drosophilidae(0.10);Deinococcaceae(0.07);Poaceae(0.07);Streptomycetaceae(0.07);"	"Bacillus(0.10);Drosophila(0.10);Streptomyces(0.07);Deinococcus(0.07);Zea(0.07);"
"SRR10518967_157"	"1065"	"pfam00390"	"gnl|CDD|366070"	"1.45407e-63"	"728"	"1063"	"-3"	"pfam00390, malic, Malic enzyme, N-terminal domain.  "	"Bacteria(0.60);Eukaryota(0.36);Archaea(0.04);"	"(1.00);"	"Bacillaceae(0.11);Drosophilidae(0.07);Enterobacteriaceae(0.04);Vibrionaceae(0.04);Rhizobiaceae(0.04);"	"Bacillus(0.09);Drosophila(0.07);Vibrio(0.04);Deinococcus(0.04);Sinorhizobium(0.04);"
